link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,geometry,original_link_id,main_node_id,movement_str,TMC
120,163301,2901,,,46.89033709281564,1,699.0,46.67086,6,,"LINESTRING (-111.95147 33.41432,-111.95147 33.4139)",144b,,,
121,2902,321100,,,66.91759170604304,1,699.0,46.67086,6,,"LINESTRING (-111.95135 33.41379,-111.95063 33.41379)",146a,,,
122,321101,2903,,,66.91759170604304,1,699.0,46.67086,6,,"LINESTRING (-111.95063 33.41385,-111.95135 33.41386)",146b,,,
123,2904,320800,,,53.99366839527215,1,699.0,46.67086,6,,"LINESTRING (-111.95152 33.41386,-111.9521 33.41386)",148a,,,
124,320801,2905,,,53.99366839527215,1,699.0,46.67086,6,,"LINESTRING (-111.9521 33.4138,-111.95152 33.41379)",148b,,,
125,3000,29400,,,229.83163034908964,1,699.0,46.67086,6,,"LINESTRING (-111.91603 33.40225,-111.91597 33.4023,-111.91591 33.40235,-111.91585 33.4024,-111.91579 33.40244,-111.91573 33.40248,-111.91565 33.40252,-111.91555 33.40256,-111.91545 33.4026,-111.91535 33.40262,-111.91524 33.40264,-111.91512 33.40266,-111.91499 33.40266,-111.91371 33.40266)",150a,,,
126,29401,3001,,,235.72923987204499,1,699.0,46.67086,6,,"LINESTRING (-111.91371 33.40272,-111.91499 33.40272,-111.91512 33.40272,-111.91525 33.40271,-111.91537 33.40269,-111.91547 33.40266,-111.91558 33.40262,-111.91569 33.40258,-111.91577 33.40253,-111.91583 33.40249,-111.9159 33.40245,-111.91596 33.4024,-111.91603 33.40234,-111.91609 33.40229)",150b,,,
127,3002,302700,,,482.5240858173753,1,699.0,46.67086,6,,"LINESTRING (-111.9162 33.40218,-111.91646 33.40192,-111.91696 33.40165,-111.91855 33.40116,-111.91886 33.40109,-111.91927 33.40106,-111.92103 33.40106)",152a,,,
128,302701,3003,,,488.7234957273307,1,699.0,46.67086,6,,"LINESTRING (-111.92103 33.401,-111.91926 33.40099,-111.91884 33.40102,-111.91853 33.4011,-111.91693 33.4016,-111.91641 33.40187,-111.91614 33.40214)",152b,,,
129,3004,275200,,,110.72219528425616,2,1598.0,46.67086,5,,"LINESTRING (-111.91606 33.40211,-111.916 33.40206,-111.91595 33.40202,-111.91589 33.40196,-111.91583 33.4019,-111.91578 33.40184,-111.91571 33.40175,-111.91565 33.40166,-111.9156 33.40156,-111.91556 33.40148,-111.91552 33.40139,-111.9155 33.40133,-111.91548 33.40126,-111.91548 33.40125)",154a,,,
130,275201,3005,,,118.54808907429847,2,1598.0,46.67086,5,,"LINESTRING (-111.91537 33.40126,-111.91537 33.40128,-111.91539 33.40135,-111.91541 33.40141,-111.91545 33.40152,-111.91549 33.4016,-111.91555 33.4017,-111.91562 33.4018,-111.91569 33.4019,-111.91574 33.40196,-111.9158 33.40202,-111.91586 33.40208,-111.91592 33.40213,-111.91598 33.40218)",154b,,,
131,3006,168000,,,53.761834851513086,2,1598.0,46.67086,5,,"LINESTRING (-111.91618 33.40232,-111.91658 33.40259,-111.91663 33.40263)",156a,,,
132,168001,3007,,,54.38838386502009,2,1598.0,46.67086,5,,"LINESTRING (-111.9167 33.40256,-111.91665 33.40252,-111.91625 33.40225)",156b,,,
133,3100,271900,,,662.2321121581355,1,699.0,46.67086,6,,"LINESTRING (-111.89015 33.42567,-111.8899 33.42567,-111.8886 33.42568,-111.88844 33.42568,-111.88669 33.42569,-111.88663 33.42569,-111.88557 33.4257,-111.88523 33.4257,-111.88509 33.4257,-111.88357 33.42571,-111.88303 33.42571)",158a,,,
134,271901,3101,,,662.2180679437834,1,699.0,46.67086,6,,"LINESTRING (-111.88303 33.42578,-111.88357 33.42577,-111.88509 33.42576,-111.88523 33.42576,-111.88557 33.42576,-111.88663 33.42576,-111.88669 33.42576,-111.88844 33.42574,-111.88861 33.42574,-111.8899 33.42573,-111.89015 33.42573)",158b,,,
135,3102,277000,,,357.8329205082382,4,3996.0,62.76426,4,,"LINESTRING (-111.89023 33.42584,-111.89022 33.42624,-111.89022 33.42646,-111.8902 33.42734,-111.89023 33.42835,-111.89025 33.42907)",160,,,
136,3200,302600,,,80.06007112393765,2,1398.0,56.3269,6,,"LINESTRING (-111.9479 33.40546,-111.9479 33.40474)",161a,,,
137,302601,3201,,,80.06007112393765,2,1398.0,56.3269,6,,"LINESTRING (-111.94778 33.40474,-111.94778 33.40546)",161b,,,
138,3202,178200,,,1140.918716891345,1,699.0,56.3269,7,,"LINESTRING (-111.94775 33.40554,-111.94725 33.40554,-111.94704 33.40554,-111.94639 33.40554,-111.94574 33.40553,-111.94556 33.40553,-111.94525 33.40553,-111.94481 33.40553,-111.94481 33.40541,-111.94481 33.40474,-111.94481 33.4046,-111.94481 33.40436,-111.94481 33.40385,-111.94481 33.4037,-111.94481 33.4033,-111.94481 33.40311,-111.94481 33.40273,-111.94482 33.40234,-111.94482 33.40211,-111.94482 33.40187,-111.94482 33.40167,-111.94482 33.40111,-111.94482 33.40101,-111.94482 33.40067,-111.94482 33.4002,-111.94484 33.40015,-111.94492 33.40013,-111.9451 33.40013,-111.94581 33.40013,-111.94596 33.40014,-111.94686 33.40014,-111.94729 33.40014,-111.94771 33.40014,-111.94774 33.40014)",163a,,,
139,178201,3203,,,1166.5294089695185,1,699.0,56.3269,7,,"LINESTRING (-111.94774 33.40008,-111.94771 33.40008,-111.94729 33.40008,-111.94686 33.40008,-111.94596 33.40007,-111.94581 33.40007,-111.9451 33.40007,-111.94491 33.40007,-111.94478 33.4001,-111.94475 33.40019,-111.94475 33.40067,-111.94474 33.40101,-111.94474 33.40111,-111.94474 33.40167,-111.94474 33.40187,-111.94474 33.40211,-111.94474 33.40234,-111.94474 33.40273,-111.94474 33.40311,-111.94474 33.4033,-111.94474 33.4037,-111.94474 33.40385,-111.94473 33.40436,-111.94473 33.4046,-111.94473 33.40474,-111.94473 33.40541,-111.94473 33.40559,-111.94525 33.4056,-111.94556 33.4056,-111.94574 33.4056,-111.94639 33.4056,-111.94704 33.4056,-111.94725 33.4056,-111.94775 33.4056)",163b,,,
140,3204,263800,,,176.41404111983312,2,1398.0,56.3269,6,,"LINESTRING (-111.94778 33.40568,-111.94778 33.40574,-111.94779 33.40642,-111.94779 33.40647,-111.94779 33.40661,-111.94779 33.40678,-111.94779 33.40727,-111.94779 33.40727)",165a,,,
141,263801,3205,,,176.42127550713053,2,1398.0,56.3269,6,,"LINESTRING (-111.94791 33.40727,-111.94791 33.40727,-111.9479 33.40678,-111.9479 33.40661,-111.9479 33.40647,-111.9479 33.40641,-111.9479 33.40574,-111.9479 33.40568)",165b,,,
142,3300,232600,,,59.57969050206288,1,699.0,46.67086,6,,"LINESTRING (-111.95041 33.41207,-111.94996 33.41169)",167a,,,
143,232601,3301,,,59.57969050206288,1,699.0,46.67086,6,,"LINESTRING (-111.9499 33.41173,-111.95036 33.41211)",167b,,,
144,3302,130500,,,171.7096350257477,1,699.0,46.67086,6,,"LINESTRING (-111.95053 33.41211,-111.95078 33.41191,-111.95082 33.41187,-111.95086 33.41183,-111.95089 33.41179,-111.95092 33.41173,-111.95093 33.41168,-111.95093 33.41163,-111.95093 33.41103,-111.95092 33.41069)",169a,,,
145,130501,3303,,,166.13344495128223,1,699.0,46.67086,6,,"LINESTRING (-111.95085 33.41069,-111.95085 33.41103,-111.95086 33.41163,-111.95085 33.41167,-111.95084 33.41172,-111.95083 33.41176,-111.9508 33.4118,-111.95077 33.41183,-111.95073 33.41186,-111.95048 33.41207)",169b,,,
146,3304,233500,,,159.54730576490027,1,699.0,46.67086,6,,"LINESTRING (-111.95048 33.41222,-111.95063 33.41235,-111.95068 33.41238,-111.95074 33.41241,-111.95081 33.41244,-111.95088 33.41245,-111.95094 33.41245,-111.95209 33.41245)",171a,,,
147,233501,3305,,,153.9966245372629,1,699.0,46.67086,6,,"LINESTRING (-111.95209 33.41239,-111.95095 33.41239,-111.95089 33.41239,-111.95083 33.41237,-111.95077 33.41236,-111.95072 33.41233,-111.95069 33.4123,-111.95053 33.41217)",171b,,,
148,3400,3700,,,66.21174299841198,1,699.0,46.67086,6,,"LINESTRING (-111.91195 33.40266,-111.91123 33.40266)",173a,,,
149,3701,3401,,,66.21174299841198,1,699.0,46.67086,6,,"LINESTRING (-111.91123 33.40272,-111.91195 33.40272)",173b,,,
150,3402,31900,,,66.32353246227228,1,699.0,46.67086,6,,"LINESTRING (-111.91212 33.40272,-111.91283 33.40272)",175a,,,
151,31901,3403,,,66.32353246227228,1,699.0,46.67086,6,,"LINESTRING (-111.91283 33.40266,-111.91212 33.40266)",175b,,,
152,3404,122300,,,71.87136824442517,1,699.0,46.67086,6,,"LINESTRING (-111.91207 33.40262,-111.91207 33.40231,-111.91207 33.40225,-111.91206 33.40218,-111.91205 33.4021,-111.91203 33.40204,-111.912 33.40197)",177a,,,
153,122301,3405,,,69.41906937036485,1,699.0,46.67086,6,,"LINESTRING (-111.91193 33.402,-111.91196 33.40206,-111.91197 33.40212,-111.91199 33.40218,-111.91199 33.40225,-111.912 33.40231,-111.912 33.40262)",177b,,,
154,3600,189501,,,438.91848657972747,3,5397.0,72.4203,1,,"LINESTRING (-111.97822 33.43673,-111.97837 33.43672,-111.9794 33.43658,-111.97973 33.43654,-111.98012 33.43651,-111.98019 33.4365,-111.98063 33.43651,-111.98148 33.43664,-111.98189 33.43668,-111.98235 33.43668,-111.9829 33.43658)",181,,,
155,3702,286800,,,120.39024118478598,1,699.0,46.67086,6,,"LINESTRING (-111.91106 33.40266,-111.9107 33.40265,-111.91067 33.40266,-111.91063 33.40266,-111.9106 33.40268,-111.91058 33.40271,-111.91057 33.40274,-111.91057 33.40277,-111.91057 33.40306,-111.91057 33.40337)",184a,,,
156,286801,3703,,,109.32884991255617,1,699.0,46.67086,6,,"LINESTRING (-111.91064 33.40337,-111.91064 33.40306,-111.91064 33.40277,-111.91064 33.40275,-111.91065 33.40274,-111.91065 33.40273,-111.91066 33.40272,-111.91068 33.40272,-111.9107 33.40272,-111.91106 33.40272)",184b,,,
157,3704,93100,,,49.541185828908915,1,699.0,46.67086,6,,"LINESTRING (-111.91118 33.40261,-111.91118 33.40255,-111.91118 33.4025,-111.91117 33.40245,-111.91116 33.40239,-111.91114 33.40234,-111.91106 33.40219)",186a,,,
158,93101,3705,,,46.60747521027958,1,699.0,46.67086,6,,"LINESTRING (-111.91099 33.40221,-111.91107 33.40236,-111.91109 33.40241,-111.9111 33.40246,-111.91111 33.4025,-111.91111 33.40255,-111.91111 33.40262)",186b,,,
159,3800,189300,,,220.12977014468163,1,699.0,46.67086,6,,"LINESTRING (-111.93732 33.39921,-111.93649 33.39894,-111.93598 33.39881,-111.93556 33.39877,-111.93507 33.39878,-111.93504 33.39878)",188a,,,
160,189301,3801,,,218.25256677398568,1,699.0,46.67086,6,,"LINESTRING (-111.93503 33.39884,-111.93507 33.39884,-111.93556 33.39884,-111.93597 33.39887,-111.93647 33.399,-111.9373 33.39926)",188b,,,
161,3900,56100,,,103.83503865511781,1,699.0,46.67086,6,,"LINESTRING (-111.95097 33.40987,-111.95209 33.40986)",190a,,,
162,56101,3901,,,103.83503865511781,1,699.0,46.67086,6,,"LINESTRING (-111.95209 33.4098,-111.95097 33.4098)",190b,,,
163,3902,73900,,,64.85698322967711,1,699.0,46.67086,6,,"LINESTRING (-111.9508 33.4098,-111.9501 33.4098)",192a,,,
164,73901,3903,,,64.85698322967711,1,699.0,46.67086,6,,"LINESTRING (-111.9501 33.40987,-111.9508 33.40987)",192b,,,
165,3904,130502,,,70.80288556814844,1,699.0,46.67086,6,,"LINESTRING (-111.95085 33.40991,-111.95085 33.4102,-111.95085 33.41055)",194a,,,
166,130503,3905,,,70.79424633611387,1,699.0,46.67086,6,,"LINESTRING (-111.95092 33.41055,-111.95092 33.4102,-111.95092 33.40991)",194b,,,
167,4000,24400,,,60.50942627563978,1,699.0,40.2335,6,,"LINESTRING (-111.98086 33.39255,-111.98086 33.392)",196a,,,
168,24401,4001,,,60.50942627563978,1,699.0,40.2335,6,,"LINESTRING (-111.98078 33.392,-111.98078 33.39255)",196b,,,
169,4002,325000,,,88.27172140704948,1,699.0,40.2335,6,,"LINESTRING (-111.98091 33.39265,-111.98186 33.39264)",198a,,,
170,325001,4003,,,88.27172140704948,1,699.0,40.2335,6,,"LINESTRING (-111.98186 33.39258,-111.98091 33.39259)",198b,,,
171,4004,176400,,,12.531280655570878,1,699.0,40.2335,6,,"LINESTRING (-111.98078 33.39263,-111.98078 33.39265,-111.98078 33.39274)",200a,,,
172,176401,4005,,,12.407844538235471,1,699.0,40.2335,6,,"LINESTRING (-111.98086 33.39274,-111.98086 33.39265,-111.98086 33.39263)",200b,,,
173,4006,144900,,,37.920259622643975,1,699.0,40.2335,6,,"LINESTRING (-111.98074 33.39259,-111.9804 33.39259,-111.98033 33.39259)",202a,,,
174,144901,4007,,,37.919132615004344,1,699.0,40.2335,6,,"LINESTRING (-111.98033 33.39266,-111.98041 33.39266,-111.98074 33.39265)",202b,,,
175,4100,25200,,,118.3487830091688,1,699.0,40.2335,6,,"LINESTRING (-111.9831 33.39253,-111.9831 33.39146)",204a,,,
176,25201,4101,,,118.3487830091688,1,699.0,40.2335,6,,"LINESTRING (-111.98302 33.39146,-111.98302 33.39253)",204b,,,
177,4102,325002,,,87.95596932602064,1,699.0,40.2335,6,,"LINESTRING (-111.98297 33.39257,-111.98203 33.39257)",206a,,,
178,325003,4103,,,87.95596932602064,1,699.0,40.2335,6,,"LINESTRING (-111.98203 33.39264,-111.98297 33.39264)",206b,,,
179,4104,328700,,,72.34532115714187,1,699.0,40.2335,6,,"LINESTRING (-111.98315 33.39263,-111.98392 33.39263)",208a,,,
180,328701,4105,,,72.34532115714187,1,699.0,40.2335,6,,"LINESTRING (-111.98392 33.39256,-111.98315 33.39257)",208b,,,
181,4106,21400,,,11.935253297465266,1,699.0,40.2335,6,,"LINESTRING (-111.98302 33.39261,-111.98302 33.39264,-111.98302 33.39272)",210a,,,
182,21401,4107,,,11.924021927790925,1,699.0,40.2335,6,,"LINESTRING (-111.98309 33.39272,-111.9831 33.39264,-111.9831 33.39261)",210b,,,
183,4200,4700,,,123.05631904903188,1,699.0,46.67086,6,,"LINESTRING (-111.92959 33.3973,-111.92895 33.39678,-111.92884 33.39662,-111.92883 33.39645)",212a,,,
184,4701,4201,,,128.59801695936824,1,699.0,46.67086,6,,"LINESTRING (-111.92875 33.39645,-111.92876 33.39664,-111.92889 33.39682,-111.92954 33.39734)",212b,,,
185,4202,245100,,,207.3686786839971,1,699.0,46.67086,6,,"LINESTRING (-111.92967 33.39744,-111.92999 33.39771,-111.93018 33.39779,-111.93037 33.39782,-111.93135 33.39781,-111.93156 33.39783,-111.93174 33.39787)",214a,,,
186,245101,4203,,,204.10934897787126,1,699.0,46.67086,6,,"LINESTRING (-111.93176 33.39781,-111.93158 33.39776,-111.93135 33.39775,-111.93038 33.39776,-111.9302 33.39773,-111.93004 33.39765,-111.92972 33.3974)",214b,,,
187,4204,89300,,,70.71342516123684,1,699.0,46.67086,6,,"LINESTRING (-111.92954 33.3974,-111.92927 33.39763,-111.92901 33.39786)",216a,,,
188,89301,4205,,,70.71290564441719,1,699.0,46.67086,6,,"LINESTRING (-111.92907 33.3979,-111.92933 33.39768,-111.9296 33.39745)",216b,,,
189,4206,114800,,,296.5033308841193,1,699.0,46.67086,6,,"LINESTRING (-111.92972 33.39734,-111.92996 33.3971,-111.93009 33.39703,-111.93275 33.39701)",218a,,,
190,114801,4207,,,302.50271172474913,1,699.0,46.67086,6,,"LINESTRING (-111.93275 33.39695,-111.93007 33.39697,-111.92991 33.39705,-111.92966 33.3973)",218b,,,
191,4300,328200,,,250.6977291625025,1,699.0,46.67086,6,,"LINESTRING (-111.91704 33.4136,-111.91625 33.41359,-111.91501 33.41353,-111.91434 33.41353)",220a,,,
192,328201,4301,,,250.5982858058769,1,699.0,46.67086,6,,"LINESTRING (-111.91434 33.41359,-111.91501 33.41359,-111.91625 33.41365,-111.91704 33.41366)",220b,,,
193,4302,299800,,,60.22741148079227,1,699.0,46.67086,6,,"LINESTRING (-111.91716 33.41356,-111.91716 33.41329,-111.91715 33.41312,-111.91712 33.41302)",222a,,,
194,299801,4303,,,58.779245534971906,1,699.0,46.67086,6,,"LINESTRING (-111.91704 33.41303,-111.91707 33.41313,-111.91709 33.41329,-111.91709 33.41356)",222b,,,
195,4304,229800,,,92.38875539042934,1,699.0,46.67086,6,,"LINESTRING (-111.91708 33.4137,-111.91708 33.41406,-111.91708 33.41453)",224a,,,
196,229801,4305,,,92.16325231611603,1,699.0,46.67086,6,,"LINESTRING (-111.91716 33.41453,-111.91715 33.41406,-111.91716 33.4137)",224b,,,
197,4400,40800,,,211.33959384801224,1,699.0,40.2335,6,,"LINESTRING (-111.96512 33.42345,-111.96285 33.42353)",226a,,,
198,40801,4401,,,211.33959384801224,1,699.0,40.2335,6,,"LINESTRING (-111.96285 33.42359,-111.96512 33.42351)",226b,,,
199,4402,156100,,,62.02444200366444,1,699.0,40.2335,6,,"LINESTRING (-111.96521 33.42355,-111.96521 33.4237,-111.96521 33.42384,-111.96521 33.42411)",228,,,
200,4403,5901,,,14.307829905590996,1,699.0,46.67086,6,,"LINESTRING (-111.96524 33.42341,-111.96526 33.42334,-111.96529 33.42329)",229,,,
201,4500,49600,,,58.686035047676626,1,699.0,46.67086,6,,"LINESTRING (-111.89373 33.40122,-111.89372 33.40069)",230a,,,
202,49601,4501,,,58.686035047676626,1,699.0,46.67086,6,,"LINESTRING (-111.89364 33.40069,-111.89366 33.40122)",230b,,,
203,4502,168200,,,55.502677809804936,1,699.0,46.67086,6,,"LINESTRING (-111.89366 33.40136,-111.89365 33.40187)",232a,,,
204,168201,4503,,,55.502677809804936,1,699.0,46.67086,6,,"LINESTRING (-111.89373 33.40187,-111.89373 33.40137)",232b,,,
205,4600,206200,,,57.915528940885466,1,699.0,46.67086,6,,"LINESTRING (-111.89611 33.38124,-111.8961 33.38112,-111.8961 33.38106,-111.89611 33.38103,-111.89622 33.38073)",236a,,,
206,206201,4601,,,60.28007604832861,1,699.0,46.67086,6,,"LINESTRING (-111.89615 33.38071,-111.89604 33.38102,-111.89602 33.38105,-111.89603 33.38112,-111.89603 33.38124)",236b,,,
207,4702,206400,,,116.50252056766882,1,699.0,46.67086,6,,"LINESTRING (-111.9287 33.39634,-111.92781 33.39635,-111.92745 33.39635)",240a,,,
208,206401,4703,,,116.50324686567242,1,699.0,46.67086,6,,"LINESTRING (-111.92745 33.39641,-111.92781 33.39641,-111.9287 33.39641)",240b,,,
209,4704,286400,,,64.84877988863943,1,699.0,46.67086,6,,"LINESTRING (-111.92888 33.3964,-111.92907 33.39638,-111.92941 33.39626,-111.92955 33.39625)",242a,,,
210,286401,4705,,,65.50153887271986,1,699.0,46.67086,6,,"LINESTRING (-111.92954 33.39619,-111.92939 33.39619,-111.92905 33.39632,-111.92887 33.39634)",242b,,,
211,4801,333800,,,55.22539761726534,1,699.0,40.2335,6,,"LINESTRING (-111.96528 33.42252,-111.96528 33.42241,-111.96527 33.42208,-111.96527 33.42203)",244a,,,
212,333801,4802,,,55.230226060441716,1,699.0,40.2335,6,,"LINESTRING (-111.9652 33.42203,-111.9652 33.42208,-111.9652 33.42241,-111.9652 33.42252)",244b,,,
213,4803,95900,,,3.693236656680956,1,699.0,40.2335,6,,"LINESTRING (-111.96521 33.42266,-111.9652 33.42269,-111.9652 33.4227)",246,,,
214,4900,5100,,,56.34081261423307,1,699.0,46.67086,6,,"LINESTRING (-111.94942 33.41315,-111.94959 33.41301,-111.94985 33.41279)",247a,,,
215,5101,4901,,,56.443297977372495,1,699.0,46.67086,6,,"LINESTRING (-111.94979 33.41275,-111.94954 33.41296,-111.94937 33.41311)",247b,,,
216,5000,184800,,,178.75517467925167,1,699.0,46.67086,6,,"LINESTRING (-111.89616 33.39984,-111.89424 33.39984)",249a,,,
217,184801,5001,,,178.75517467925167,1,699.0,46.67086,6,,"LINESTRING (-111.89424 33.3999,-111.89616 33.39991)",249b,,,
218,5002,50000,,,23.720700489556265,1,699.0,46.67086,6,,"LINESTRING (-111.89621 33.39995,-111.89621 33.40016)",251a,,,
219,50001,5003,,,23.720700489556265,1,699.0,46.67086,6,,"LINESTRING (-111.89629 33.40016,-111.89628 33.39995)",251b,,,
220,5004,7700,,,110.81237848166002,1,699.0,46.67086,6,,"LINESTRING (-111.89628 33.3998,-111.89629 33.39962,-111.89726 33.39962)",253a,,,
221,7701,5005,,,124.45126367438003,1,699.0,46.67086,6,,"LINESTRING (-111.89726 33.39955,-111.89622 33.39956,-111.89621 33.3998)",253b,,,
222,5102,165700,,,67.93242135344305,1,699.0,46.67086,6,,"LINESTRING (-111.94985 33.41265,-111.94933 33.41221)",255a,,,
223,165701,5103,,,67.93242135344305,1,699.0,46.67086,6,,"LINESTRING (-111.94928 33.41226,-111.94979 33.41269)",255b,,,
224,5104,166000,,,215.69367111389488,1,699.0,46.67086,6,,"LINESTRING (-111.94992 33.41279,-111.95006 33.41292,-111.95013 33.41296,-111.9502 33.413,-111.95028 33.41304,-111.95035 33.41308,-111.95044 33.41311,-111.95053 33.41314,-111.95061 33.41316,-111.9507 33.41318,-111.9508 33.41319,-111.95089 33.4132,-111.95209 33.4132)",259a,,,
225,166001,5105,,,210.1849021270342,1,699.0,46.67086,6,,"LINESTRING (-111.95209 33.41313,-111.95089 33.41313,-111.95081 33.41312,-111.95072 33.41311,-111.95063 33.4131,-111.95055 33.41308,-111.95046 33.41305,-111.95039 33.41302,-111.95031 33.41299,-111.95024 33.41295,-111.95017 33.41291,-111.95011 33.41287,-111.94997 33.41275)",259b,,,
226,5200,56800,,,41.201998975769136,1,699.0,46.67086,6,,"LINESTRING (-111.93755 33.40057,-111.93756 33.4002)",261a,,,
227,56801,5201,,,41.201998975769136,1,699.0,46.67086,6,,"LINESTRING (-111.93748 33.4002,-111.93747 33.40057)",261b,,,
228,5202,169500,,,286.03011682635895,1,699.0,46.67086,6,,"LINESTRING (-111.9376 33.40067,-111.93904 33.40068,-111.93906 33.40204)",263a,,,
229,169501,5203,,,299.8186228622792,1,699.0,46.67086,6,,"LINESTRING (-111.93913 33.40204,-111.93912 33.40062,-111.9376 33.40061)",263b,,,
230,5204,164900,,,70.07629298256484,1,699.0,46.67086,6,,"LINESTRING (-111.93745 33.4007,-111.93741 33.40084,-111.93726 33.40115,-111.93722 33.4013)",265a,,,
231,164901,5205,,,69.971232562548,1,699.0,46.67086,6,,"LINESTRING (-111.93729 33.40131,-111.93733 33.40117,-111.93749 33.40086,-111.93753 33.40072)",265b,,,
232,5300,26200,,,148.30691865512551,1,699.0,46.67086,6,,"LINESTRING (-111.91077 33.41359,-111.91237 33.41359)",267a,,,
233,26201,5301,,,148.30691865512551,1,699.0,46.67086,6,,"LINESTRING (-111.91237 33.41352,-111.91077 33.41352)",267b,,,
234,5400,300200,,,114.38526248915454,2,1598.0,48.2802,5,,"LINESTRING (-111.9368 33.42555,-111.93803 33.42554,-111.93803 33.42554)",269a,,,
235,300201,5401,,,114.39155844084505,2,1598.0,48.2802,5,,"LINESTRING (-111.93803 33.42545,-111.93803 33.42545,-111.9368 33.42545)",269b,,,
236,5402,180900,,,110.44438687550009,1,699.0,40.2335,6,,"LINESTRING (-111.93671 33.42543,-111.93671 33.42539,-111.93671 33.42538,-111.93671 33.42485,-111.93671 33.42447,-111.93671 33.42443)",271a,,,
237,180901,5403,,,110.36098107363861,1,699.0,40.2335,6,,"LINESTRING (-111.93663 33.42443,-111.93663 33.42447,-111.93663 33.42485,-111.93663 33.42538,-111.93663 33.42539,-111.93663 33.42543)",271b,,,
238,5404,5600,,,137.4810391691578,2,1598.0,46.67086,5,,"LINESTRING (-111.93654 33.42545,-111.93649 33.42545,-111.93636 33.42546,-111.93632 33.42546,-111.93616 33.42546,-111.9361 33.42546,-111.9359 33.42546,-111.93583 33.42546,-111.9357 33.42546,-111.93535 33.42547,-111.93516 33.42545,-111.93509 33.42543,-111.93507 33.42543)",273a,,,
