link_id,from_node_id,to_node_id,time_period,volume,volume_per_lane,occ,density,speed
101,2,3,0510_0515,57,19,0.0071,1.49952,56.1
101,2,3,0515_0520,90,30,0.012,2.5344,55.4
101,2,3,0520_0525,153,51,0.0166,3.50592,56.6
101,2,3,0525_0530,147,49,0.0163,3.44256,55.3
101,2,3,0530_0535,195,65,0.0212,4.47744,55
101,2,3,0535_0540,198,66,0.0216,4.56192,57.2
101,2,3,0540_0545,225,75,0.0235,4.9632,55.5
101,2,3,0545_0550,210,70,0.0226,4.77312,55.2
101,2,3,0550_0555,210,70,0.021,4.4352,56.4
101,2,3,0555_0600,207,69,0.0233,4.92096,56
101,2,3,0600_0605,246,82,0.0275,5.808,55
101,2,3,0605_0610,231,77,0.0234,4.94208,56
101,2,3,0610_0615,279,93,0.0315,6.6528,56
101,2,3,0615_0620,276,92,0.0294,6.20928,55.8
101,2,3,0620_0625,297,99,0.0311,6.56832,56
101,2,3,0625_0630,276,92,0.029,6.1248,56.3
101,2,3,0630_0635,333,111,0.0388,8.19456,55.7
101,2,3,0635_0640,363,121,0.0407,8.59584,55.1
101,2,3,0640_0645,390,130,0.0419,8.84928,55
101,2,3,0645_0650,393,131,0.0397,8.38464,55.8
101,2,3,0650_0655,429,143,0.0479,10.11648,56.1
101,2,3,0655_0700,453,151,0.0497,10.49664,55.5
101,2,3,0700_0705,345,115,0.0384,8.11008,55.3
101,2,3,0705_0710,357,119,0.0355,7.4976,56.9
101,2,3,0710_0715,462,154,0.0499,10.53888,56.2
101,2,3,0715_0720,555,185,0.0595,12.5664,56.6
101,2,3,0720_0725,525,175,0.0581,12.27072,55.9
101,2,3,0725_0730,546,182,0.0576,12.16512,56
101,2,3,0730_0735,486,162,0.0519,10.96128,56
101,2,3,0735_0740,546,182,0.0583,12.31296,56.3
101,2,3,0740_0745,624,208,0.0676,14.27712,56.1
101,2,3,0745_0750,564,188,0.06,12.672,56.3
101,2,3,0750_0755,567,189,0.059,12.4608,56.7
101,2,3,0755_0800,588,196,0.0591,12.48192,58
101,2,3,0800_0805,573,191,0.0613,12.94656,57.6
101,2,3,0805_0810,588,196,0.0657,13.87584,56.5
101,2,3,0810_0815,576,192,0.0652,13.77024,55.5
101,2,3,0815_0820,507,169,0.0539,11.38368,56.1
101,2,3,0820_0825,540,180,0.0586,12.37632,56
101,2,3,0825_0830,540,180,0.06,12.672,55.9
101,2,3,0830_0835,528,176,0.0577,12.18624,55.7
101,2,3,0835_0840,534,178,0.0571,12.05952,56.1
101,2,3,0840_0845,585,195,0.0649,13.70688,56.1
101,2,3,0845_0850,516,172,0.0558,11.78496,56.1
101,2,3,0850_0855,585,195,0.0671,14.17152,55.4
101,2,3,0855_0900,510,170,0.0604,12.75648,54.1
101,2,3,0900_0905,570,190,0.0684,14.44608,53.3
101,2,3,0905_0910,468,156,0.0521,11.00352,53.7
101,2,3,0910_0915,489,163,0.0577,12.18624,54.1
101,2,3,0915_0920,429,143,0.0475,10.032,54.3
101,2,3,0920_0925,483,161,0.0582,12.29184,53.6
101,2,3,0925_0930,459,153,0.0568,11.99616,52.6
101,2,3,0930_0935,489,163,0.0566,11.95392,52.7
101,2,3,0935_0940,489,163,0.0571,12.05952,52.9
101,2,3,0940_0945,495,165,0.0576,12.16512,53.1
101,2,3,0945_0950,495,165,0.0557,11.76384,53.6
101,2,3,0950_0955,474,158,0.0514,10.85568,54.6
101,2,3,0955_1000,474,158,0.0549,11.59488,53.8
101,2,3,1000_1005,477,159,0.0523,11.04576,54.6
101,2,3,1005_1010,480,160,0.056,11.8272,55.5
101,2,3,1010_1015,429,143,0.0487,10.28544,54.5
101,2,3,1015_1020,456,152,0.0503,10.62336,54.9
101,2,3,1020_1025,432,144,0.0469,9.90528,55.1
101,2,3,1025_1030,522,174,0.0577,12.18624,55.7
101,2,3,1030_1035,435,145,0.0465,9.8208,55.5
101,2,3,1035_1040,546,182,0.0603,12.73536,56.3
101,2,3,1040_1045,414,138,0.0455,9.6096,55.4
101,2,3,1045_1050,492,164,0.0556,11.74272,55.8
101,2,3,1050_1055,489,163,0.0536,11.32032,56.4
101,2,3,1055_1100,480,160,0.0568,11.99616,55
101,2,3,1100_1105,465,155,0.0529,11.17248,54.7
101,2,3,1105_1110,363,121,0.0445,9.3984,53.9
101,2,3,1110_1115,351,117,0.0523,11.04576,51
101,2,3,1115_1120,462,154,0.052,10.9824,51.6
101,2,3,1120_1125,462,154,0.0534,11.27808,52.3
101,2,3,1125_1130,486,162,0.0529,11.17248,53.4
101,2,3,1130_1135,507,169,0.0549,11.59488,54.6
101,2,3,1135_1140,474,158,0.0529,11.17248,54.2
101,2,3,1140_1145,453,151,0.049,10.3488,55.1
101,2,3,1145_1150,513,171,0.0585,12.3552,55.1
101,2,3,1150_1155,447,149,0.0521,11.00352,54
101,2,3,1155_1200,399,133,0.0549,11.59488,51.8
101,2,3,1200_1205,396,132,0.0433,9.14496,53.2
101,2,3,1205_1210,405,135,0.0439,9.27168,54.3
101,2,3,1210_1215,501,167,0.0564,11.91168,54.4
101,2,3,1215_1220,450,150,0.0496,10.47552,54.4
101,2,3,1220_1225,420,140,0.0443,9.35616,55
101,2,3,1225_1230,480,160,0.0508,10.72896,56.2
101,2,3,1230_1235,489,163,0.052,10.9824,55.7
101,2,3,1235_1240,423,141,0.0444,9.37728,56.6
101,2,3,1240_1245,582,194,0.0637,13.45344,56.2
101,2,3,1245_1250,501,167,0.0544,11.48928,56.4
101,2,3,1250_1255,480,160,0.0551,11.63712,55.2
101,2,3,1255_1300,516,172,0.0573,12.10176,55.3
101,2,3,1300_1305,597,199,0.0663,14.00256,55.3
101,2,3,1305_1310,579,193,0.0666,14.06592,54.2
101,2,3,1310_1315,525,175,0.0566,11.95392,54.7
101,2,3,1315_1320,522,174,0.0561,11.84832,55.4
101,2,3,1320_1325,525,175,0.062,13.0944,54
101,2,3,1325_1330,495,165,0.054,11.4048,54.6
101,2,3,1330_1335,492,164,0.0524,11.06688,55
101,2,3,1335_1340,513,171,0.0539,11.38368,56.3
101,2,3,1340_1345,495,165,0.0533,11.25696,55.8
101,2,3,1345_1350,510,170,0.0559,11.80608,56.2
101,2,3,1350_1355,498,166,0.0517,10.91904,56.5
101,2,3,1355_1400,543,181,0.0565,11.9328,57.3
101,2,3,1400_1405,639,213,0.0675,14.256,57.7
101,2,3,1405_1410,642,214,0.0699,14.76288,56.9
101,2,3,1410_1415,603,201,0.0655,13.8336,56.3
101,2,3,1415_1420,570,190,0.064,13.5168,56
101,2,3,1420_1425,546,182,0.0575,12.144,56.3
101,2,3,1425_1430,465,155,0.0471,9.94752,57.1
101,2,3,1430_1435,537,179,0.0579,12.22848,56.7
101,2,3,1435_1440,615,205,0.0656,13.85472,56.8
101,2,3,1440_1445,612,204,0.06,12.672,58.2
101,2,3,1445_1450,603,201,0.064,13.5168,57.9
101,2,3,1450_1455,657,219,0.0701,14.80512,57.2
101,2,3,1455_1500,588,196,0.0603,12.73536,57.8
101,2,3,1500_1505,615,205,0.0629,13.28448,58.3
101,2,3,1505_1510,594,198,0.0619,13.07328,58.1
101,2,3,1510_1515,606,202,0.0775,16.368,54.4
101,2,3,1515_1520,546,182,0.1179,24.90048,46.5
101,2,3,1520_1525,528,176,0.1344,28.38528,40.8
101,2,3,1525_1530,480,160,0.14,29.568,35.2
101,2,3,1530_1535,588,196,0.1352,28.55424,33.7
101,2,3,1535_1540,567,189,0.1456,30.75072,30.8
101,2,3,1540_1545,579,193,0.1608,33.96096,29.1
101,2,3,1545_1550,606,202,0.0879,18.56448,33.5
101,2,3,1550_1555,660,220,0.0925,19.536,36.7
101,2,3,1555_1600,618,206,0.0882,18.62784,38.7
101,2,3,1600_1605,642,214,0.114,24.0768,37.4
101,2,3,1605_1610,594,198,0.1775,37.488,32.6
101,2,3,1610_1615,534,178,0.1728,36.49536,29.6
101,2,3,1615_1620,552,184,0.2007,42.38784,26.9
101,2,3,1620_1625,534,178,0.2191,46.27392,24.7
101,2,3,1625_1630,573,191,0.1892,39.95904,23.2
101,2,3,1630_1635,579,193,0.1768,37.34016,22
101,2,3,1635_1640,639,213,0.1756,37.08672,22.8
101,2,3,1640_1645,630,210,0.1776,37.50912,23
101,2,3,1645_1650,558,186,0.1863,39.34656,22.5
101,2,3,1650_1655,582,194,0.1633,34.48896,22.8
101,2,3,1655_1700,630,210,0.1654,34.93248,23.6
101,2,3,1700_1705,567,189,0.1751,36.98112,23.1
101,2,3,1705_1710,552,184,0.2031,42.89472,22.4
101,2,3,1710_1715,549,183,0.1959,41.37408,21.5
101,2,3,1715_1720,618,206,0.202,42.6624,21.1
101,2,3,1720_1725,648,216,0.1751,36.98112,21.6
101,2,3,1725_1730,585,195,0.2039,43.06368,21.3
101,2,3,1730_1735,621,207,0.19,40.128,21.2
101,2,3,1735_1740,534,178,0.1958,41.35296,20.6
101,2,3,1740_1745,603,201,0.1981,41.83872,20.6
101,2,3,1745_1750,591,197,0.2021,42.68352,20.5
101,2,3,1750_1755,549,183,0.1856,39.19872,20.4
101,2,3,1755_1800,519,173,0.2076,43.84512,20
101,2,3,1800_1805,576,192,0.1864,39.36768,20
101,2,3,1805_1810,561,187,0.1919,40.52928,19.9
101,2,3,1810_1815,546,182,0.1803,38.07936,20
101,2,3,1815_1820,555,185,0.157,33.1584,21.4
101,2,3,1820_1825,540,180,0.1639,34.61568,21
101,2,3,1825_1830,591,197,0.1351,28.53312,23.5
101,2,3,1830_1835,558,186,0.0753,15.90336,30
101,2,3,1835_1840,516,172,0.0567,11.97504,37.4
101,2,3,1840_1845,501,167,0.0583,12.31296,41.7
101,2,3,1845_1850,261,87,0.0271,5.72352,44.8
101,2,3,1850_1855,468,156,0.0504,10.64448,48.4
101,2,3,1855_1900,501,167,0.0524,11.06688,51.2
101,2,3,1900_1905,489,163,0.052,10.9824,52.9
101,2,3,1905_1910,489,163,0.051,10.7712,54.8
101,2,3,1910_1915,474,158,0.0466,9.84192,56.5
101,2,3,1915_1920,477,159,0.0499,10.53888,57.3
101,2,3,1920_1925,282,94,0.0296,6.25152,57.3
101,2,3,1925_1930,471,157,0.0469,9.90528,58.5
101,2,3,1930_1935,480,160,0.0492,10.39104,59.1
101,2,3,1935_1940,489,163,0.0498,10.51776,59.4
101,2,3,1940_1945,456,152,0.0443,9.35616,60.3
101,2,3,1945_1950,411,137,0.0432,9.12384,59.2
101,2,3,1950_1955,72,24,0.0068,1.43616,60
101,2,3,1955_2000,315,105,0.0312,6.58944,61
101,2,3,2000_2005,402,134,0.0415,8.7648,60.2
101,2,3,2005_2010,393,131,0.0396,8.36352,60.3
101,2,3,2010_2015,411,137,0.0409,8.63808,60.7
101,2,3,2015_2020,414,138,0.042,8.8704,60.5
101,2,3,2020_2025,381,127,0.0367,7.75104,61.3
101,2,3,2025_2030,396,132,0.0405,8.5536,61.1
101,2,3,2030_2035,366,122,0.0368,7.77216,61.3
101,2,3,2035_2040,315,105,0.0298,6.29376,61.5
101,2,3,2040_2045,261,87,0.0259,5.47008,60.8
101,2,3,2045_2050,276,92,0.0311,6.56832,60.3
101,2,3,2050_2055,339,113,0.0331,6.99072,60.4
101,2,3,2055_2100,348,116,0.0343,7.24416,60.8
101,2,3,2100_2105,309,103,0.032,6.7584,61.1
101,2,3,2105_2110,354,118,0.0341,7.20192,62
101,2,3,2110_2115,330,110,0.0319,6.73728,62
101,2,3,2115_2120,396,132,0.0405,8.5536,61.6
101,2,3,2120_2125,330,110,0.032,6.7584,61.9
101,2,3,2125_2130,303,101,0.0288,6.08256,62.3
101,2,3,2130_2135,264,88,0.0253,5.34336,62.8
101,2,3,2135_2140,195,65,0.0187,3.94944,62.9
101,2,3,2140_2145,252,84,0.0249,5.25888,63
101,2,3,2145_2150,291,97,0.029,6.1248,62.7
101,2,3,2150_2155,267,89,0.026,5.4912,63.8
101,2,3,2155_2200,270,90,0.026,5.4912,63.3
101,2,3,2200_2205,252,84,0.0231,4.87872,63.8
101,2,3,2205_2210,288,96,0.0285,6.0192,63.3
101,2,3,2210_2215,285,95,0.0275,5.808,63
101,2,3,2215_2220,264,88,0.0271,5.72352,62.9
101,2,3,2220_2225,273,91,0.0249,5.25888,63.7
101,2,3,2225_2230,243,81,0.0238,5.02656,62.7
101,2,3,2230_2235,288,96,0.0271,5.72352,64
101,2,3,2235_2240,225,75,0.0217,4.58304,63.6
101,2,3,2240_2245,240,80,0.0221,4.66752,64.6
101,2,3,2245_2250,210,70,0.0216,4.56192,64.4
101,2,3,2250_2255,225,75,0.024,5.0688,64.4
101,2,3,2255_2300,216,72,0.0212,4.47744,63.2
101,2,3,2300_2305,180,60,0.0177,3.73824,62.4
101,2,3,2305_2310,219,73,0.0215,4.5408,63.7
101,2,3,2310_2315,189,63,0.0184,3.88608,62.7
101,2,3,2315_2320,222,74,0.0225,4.752,63.8
101,2,3,2320_2325,171,57,0.0175,3.696,62.9
101,2,3,2325_2330,153,51,0.0153,3.23136,63.5
101,2,3,2330_2335,144,48,0.014,2.9568,62.6
101,2,3,2335_2340,186,62,0.019,4.0128,61.8
101,2,3,2340_2345,186,62,0.0196,4.13952,61.3
101,2,3,2345_2350,162,54,0.0155,3.2736,61.8
101,2,3,2350_2355,141,47,0.016,3.3792,60.4
101,2,3,2355_2400,135,45,0.0145,3.0624,61.8
100,1,2,0000_0005,144,48,0.0149,3.14688,70.2
100,1,2,0005_0010,105,35,0.0113,2.38656,66.7
100,1,2,0010_0015,150,50,0.0152,3.21024,63.2
100,1,2,0015_0020,162,54,0.0176,3.71712,60
100,1,2,0020_0025,132,44,0.0125,2.64,54.6
100,1,2,0025_0030,105,35,0.0103,2.17536,55.4
100,1,2,0030_0035,93,31,0.0095,2.0064,51.7
100,1,2,0035_0040,72,24,0.007,1.4784,51.8
100,1,2,0040_0045,108,36,0.0106,2.23872,51.5
100,1,2,0045_0050,75,25,0.0079,1.66848,46.4
100,1,2,0050_0055,78,26,0.0082,1.73184,46.8
100,1,2,0055_0100,36,12,0.0038,0.80256,48.5
100,1,2,0100_0105,75,25,0.0077,1.62624,46.6
100,1,2,0105_0110,57,19,0.0052,1.09824,43.9
100,1,2,0110_0115,75,25,0.0089,1.87968,46.3
100,1,2,0115_0120,75,25,0.0093,1.96416,41.1
100,1,2,0120_0125,54,18,0.0061,1.28832,43.1
100,1,2,0125_0130,45,15,0.0054,1.14048,41.3
100,1,2,0130_0135,36,12,0.0042,0.88704,42.5
100,1,2,0135_0140,60,20,0.0059,1.24608,41.8
100,1,2,0140_0145,48,16,0.0053,1.11936,41.6
100,1,2,0145_0150,36,12,0.0038,0.80256,40.4
100,1,2,0150_0155,24,8,0.0023,0.48576,42
100,1,2,0155_0200,36,12,0.004,0.8448,40.6
100,1,2,0200_0205,30,10,0.0045,0.9504,36.8
100,1,2,0205_0210,57,19,0.0045,0.9504,39.7
100,1,2,0210_0215,54,18,0.0058,1.22496,38.8
100,1,2,0215_0220,9,3,0.0007,0.14784,38.3
100,1,2,0220_0225,30,10,0.0051,1.07712,39.6
100,1,2,0225_0230,30,10,0.0025,0.528,37.4
100,1,2,0230_0235,39,13,0.0054,1.14048,36.3
100,1,2,0235_0240,33,11,0.0041,0.86592,38.6
100,1,2,0240_0245,24,8,0.004,0.8448,33.7
100,1,2,0245_0250,30,10,0.0034,0.71808,35.6
100,1,2,0250_0255,30,10,0.0035,0.7392,33.3
100,1,2,0255_0300,45,15,0.0062,1.30944,35.4
100,1,2,0300_0305,18,6,0.0029,0.61248,36.3
100,1,2,0305_0310,21,7,0.0028,0.59136,39
100,1,2,0310_0315,18,6,0.002,0.4224,33.8
100,1,2,0315_0320,30,10,0.0036,0.76032,40
100,1,2,0320_0325,27,9,0.0032,0.67584,32.9
100,1,2,0325_0330,24,8,0.0034,0.71808,32.2
100,1,2,0330_0335,24,8,0.0033,0.69696,36.5
100,1,2,0335_0340,0,0,0,0,42.5
100,1,2,0340_0345,0,0,0,0,42.5
100,1,2,0345_0350,0,0,0,0,42.5
100,1,2,0350_0355,0,0,0,0,42.5
100,1,2,0355_0400,0,0,0,0,42.5
100,1,2,0400_0405,0,0,0,0,42.5
100,1,2,0405_0410,0,0,0,0,42.5
100,1,2,0410_0415,0,0,0,0,42.5
100,1,2,0415_0420,6,2,0.0004,0.08448,43.6
100,1,2,0420_0425,63,21,0.0084,1.77408,34.7
100,1,2,0425_0430,51,17,0.0072,1.52064,33.9
100,1,2,0430_0435,51,17,0.0074,1.56288,33.5
100,1,2,0435_0440,66,22,0.0085,1.7952,33.7
100,1,2,0440_0445,75,25,0.0093,1.96416,33.2
100,1,2,0445_0450,81,27,0.0113,2.38656,33.6
100,1,2,0450_0455,84,28,0.0109,2.30208,32
100,1,2,0455_0500,102,34,0.0136,2.87232,30.8
100,1,2,0500_0505,87,29,0.0127,2.68224,30.1
100,1,2,0505_0510,96,32,0.0124,2.61888,30.8
100,1,2,0510_0515,102,34,0.0131,2.76672,30.3
100,1,2,0515_0520,120,40,0.0168,3.54816,29
100,1,2,0520_0525,138,46,0.0173,3.65376,31
100,1,2,0525_0530,162,54,0.0188,3.97056,31
100,1,2,0530_0535,174,58,0.0221,4.66752,29
100,1,2,0535_0540,195,65,0.0229,4.83648,30
100,1,2,0540_0545,231,77,0.0252,5.32224,30.8
100,1,2,0545_0550,195,65,0.0224,4.73088,29.3
100,1,2,0550_0555,207,69,0.0221,4.66752,29.8
100,1,2,0555_0600,201,67,0.0249,5.25888,29.5
100,1,2,0600_0605,243,81,0.0292,6.16704,28.4
100,1,2,0605_0610,234,78,0.0257,5.42784,29.7
100,1,2,0610_0615,276,92,0.0329,6.94848,29.6
100,1,2,0615_0620,285,95,0.0311,6.56832,30
100,1,2,0620_0625,300,100,0.0341,7.20192,29.8
100,1,2,0625_0630,270,90,0.0312,6.58944,29.6
100,1,2,0630_0635,345,115,0.0412,8.70144,29.6
100,1,2,0635_0640,375,125,0.0426,8.99712,29.5
100,1,2,0640_0645,393,131,0.0462,9.75744,29.1
100,1,2,0645_0650,390,130,0.0435,9.1872,29.3
100,1,2,0650_0655,444,148,0.0519,10.96128,29.6
100,1,2,0655_0700,438,146,0.0536,11.32032,28.8
100,1,2,0700_0705,153,51,0.0171,3.61152,28.8
100,1,2,0705_0710,318,106,0.033,6.9696,29.2
100,1,2,0710_0715,465,155,0.0533,11.25696,29.1
100,1,2,0715_0720,558,186,0.065,13.728,29.3
100,1,2,0720_0725,525,175,0.0624,13.17888,28.7
100,1,2,0725_0730,546,182,0.0606,12.79872,28.8
100,1,2,0730_0735,495,165,0.0572,12.08064,28.4
100,1,2,0735_0740,555,185,0.0628,13.26336,28.7
100,1,2,0740_0745,615,205,0.0718,15.16416,28.4
100,1,2,0745_0750,561,187,0.062,13.0944,28.7
100,1,2,0750_0755,564,188,0.0622,13.13664,28.7
100,1,2,0755_0800,597,199,0.0648,13.68576,29.1
100,1,2,0800_0805,585,195,0.0645,13.6224,29.1
100,1,2,0805_0810,573,191,0.0684,14.44608,28.5
100,1,2,0810_0815,579,193,0.0684,14.44608,28
100,1,2,0815_0820,519,173,0.058,12.2496,28.4
100,1,2,0820_0825,537,179,0.0613,12.94656,28.2
100,1,2,0825_0830,567,189,0.066,13.9392,28.1
100,1,2,0830_0835,531,177,0.0609,12.86208,28.1
100,1,2,0835_0840,537,179,0.0607,12.81984,28.2
100,1,2,0840_0845,603,201,0.0693,14.63616,28.2
100,1,2,0845_0850,498,166,0.0573,12.10176,28.1
100,1,2,0850_0855,597,199,0.0744,15.71328,27.2
100,1,2,0855_0900,522,174,0.0647,13.66464,26.8
100,1,2,0900_0905,582,194,0.0742,15.67104,26.3
100,1,2,0905_0910,483,161,0.0571,12.05952,26.4
100,1,2,0910_0915,549,183,0.0676,14.27712,26.7
100,1,2,0915_0920,462,154,0.0556,11.74272,26.7
100,1,2,0920_0925,498,166,0.0623,13.15776,26.5
100,1,2,0925_0930,546,182,0.0699,14.76288,26.2
100,1,2,0930_0935,474,158,0.058,12.2496,26.1
100,1,2,0935_0940,501,167,0.0634,13.39008,26.2
100,1,2,0940_0945,489,163,0.0599,12.65088,26.2
100,1,2,0945_0950,513,171,0.0611,12.90432,26.8
100,1,2,0950_0955,498,166,0.0597,12.60864,26.8
100,1,2,0955_1000,480,160,0.0593,12.52416,26.6
100,1,2,1000_1005,459,153,0.053,11.1936,27.2
100,1,2,1005_1010,489,163,0.0596,12.58752,27.7
100,1,2,1010_1015,420,140,0.0514,10.85568,27.2
100,1,2,1015_1020,456,152,0.0525,11.088,27.6
100,1,2,1020_1025,453,151,0.0524,11.06688,27.7
100,1,2,1025_1030,507,169,0.0596,12.58752,28
100,1,2,1030_1035,459,153,0.0519,10.96128,28.2
100,1,2,1035_1040,570,190,0.068,14.3616,28.2
100,1,2,1040_1045,417,139,0.0488,10.30656,27.9
100,1,2,1045_1050,495,165,0.0588,12.41856,28.3
100,1,2,1050_1055,489,163,0.0556,11.74272,28.6
100,1,2,1055_1100,510,170,0.0635,13.4112,27.9
100,1,2,1100_1105,462,154,0.0561,11.84832,27.6
100,1,2,1105_1110,468,156,0.0544,11.48928,27.9
100,1,2,1110_1115,213,71,0.0232,4.89984,28
100,1,2,1115_1120,486,162,0.0573,12.10176,28.1
100,1,2,1120_1125,474,158,0.0579,12.22848,27.9
100,1,2,1125_1130,510,170,0.0575,12.144,28.2
100,1,2,1130_1135,525,175,0.0612,12.92544,28.4
100,1,2,1135_1140,483,161,0.0552,11.65824,28.4
100,1,2,1140_1145,474,158,0.056,11.8272,28.2
100,1,2,1145_1150,531,177,0.0615,12.9888,28.4
100,1,2,1150_1155,495,165,0.06,12.672,28
100,1,2,1155_1200,435,145,0.0551,11.63712,27.3
100,1,2,1200_1205,420,140,0.0504,10.64448,27.4
100,1,2,1205_1210,453,151,0.0492,10.39104,28.4
100,1,2,1210_1215,513,171,0.0616,13.00992,28
100,1,2,1215_1220,495,165,0.0577,12.18624,28.1
100,1,2,1220_1225,420,140,0.0464,9.79968,28.2
100,1,2,1225_1230,477,159,0.0543,11.46816,28.6
100,1,2,1230_1235,537,179,0.0594,12.54528,28.8
100,1,2,1235_1240,453,151,0.0516,10.89792,28.8
100,1,2,1240_1245,588,196,0.0674,14.23488,28.8
100,1,2,1245_1250,513,171,0.059,12.4608,28.8
100,1,2,1250_1255,471,157,0.0568,11.99616,28.2
100,1,2,1255_1300,543,181,0.0665,14.0448,28.1
100,1,2,1300_1305,630,210,0.0723,15.26976,28.5
100,1,2,1305_1310,573,191,0.0701,14.80512,27.8
100,1,2,1310_1315,537,179,0.0613,12.94656,27.9
100,1,2,1315_1320,558,186,0.064,13.5168,28.4
100,1,2,1320_1325,597,199,0.0682,14.40384,28.5
100,1,2,1325_1330,522,174,0.0612,12.92544,28.2
100,1,2,1330_1335,549,183,0.0623,13.15776,28.4
100,1,2,1335_1340,495,165,0.0559,11.80608,28.9
100,1,2,1340_1345,279,93,0.032,6.7584,28.4
100,1,2,1345_1350,510,170,0.0599,12.65088,28.7
100,1,2,1350_1355,537,179,0.0595,12.5664,28.8
100,1,2,1355_1400,534,178,0.0616,13.00992,28.9
100,1,2,1400_1405,639,213,0.0716,15.12192,29.2
100,1,2,1405_1410,651,217,0.074,15.6288,29.2
100,1,2,1410_1415,618,206,0.0691,14.59392,29.1
100,1,2,1415_1420,579,193,0.072,15.2064,28.5
100,1,2,1420_1425,609,203,0.0682,14.40384,28.7
100,1,2,1425_1430,510,170,0.0554,11.70048,29
100,1,2,1430_1435,600,200,0.0683,14.42496,28.9
100,1,2,1435_1440,645,215,0.0725,15.312,29.1
100,1,2,1440_1445,648,216,0.0699,14.76288,29.4
100,1,2,1445_1450,687,229,0.0769,16.24128,29.4
100,1,2,1450_1455,663,221,0.074,15.6288,29.3
100,1,2,1455_1500,615,205,0.0675,14.256,29.5
100,1,2,1500_1505,633,211,0.0698,14.74176,29.5
100,1,2,1505_1510,618,206,0.0691,14.59392,29.5
100,1,2,1510_1515,645,215,0.0791,16.70592,28.3
100,1,2,1515_1520,603,201,0.0881,18.60672,26.6
100,1,2,1520_1525,561,187,0.1516,32.01792,22.6
100,1,2,1525_1530,567,189,0.1516,32.01792,19.5
100,1,2,1530_1535,285,95,0.0856,18.07872,18.4
100,1,2,1535_1540,585,195,0.1499,31.65888,16.9
100,1,2,1540_1545,594,198,0.1677,35.41824,15.8
100,1,2,1545_1550,597,199,0.1616,34.12992,15.1
100,1,2,1550_1555,660,220,0.1655,34.9536,14.8
100,1,2,1555_1600,603,201,0.1617,34.15104,14
100,1,2,1600_1605,660,220,0.1541,32.54592,14.5
100,1,2,1605_1610,609,203,0.1846,38.98752,13.7
100,1,2,1610_1615,531,177,0.1843,38.92416,12.8
100,1,2,1615_1620,561,187,0.1864,39.36768,12.5
100,1,2,1620_1625,525,175,0.2197,46.40064,11.9
100,1,2,1625_1630,561,187,0.2148,45.36576,11.1
100,1,2,1630_1635,561,187,0.1794,37.88928,11
100,1,2,1635_1640,648,216,0.1811,38.24832,11.7
100,1,2,1640_1645,630,210,0.1697,35.84064,12.2
100,1,2,1645_1650,579,193,0.1683,35.54496,12.4
100,1,2,1650_1655,573,191,0.1812,38.26944,12.2
100,1,2,1655_1700,627,209,0.1871,39.51552,12.1
100,1,2,1700_1705,591,197,0.1626,34.34112,12.4
100,1,2,1705_1710,546,182,0.2125,44.88,12
100,1,2,1710_1715,534,178,0.2011,42.47232,11.2
100,1,2,1715_1720,234,78,0.0876,18.50112,11.2
100,1,2,1720_1725,588,196,0.1792,37.84704,11.1
100,1,2,1725_1730,582,194,0.1922,40.59264,11.1
100,1,2,1730_1735,615,205,0.2029,42.85248,11
100,1,2,1735_1740,552,184,0.1991,42.04992,10.7
100,1,2,1740_1745,591,197,0.2055,43.4016,10.6
100,1,2,1745_1750,573,191,0.2067,43.65504,10.6
100,1,2,1750_1755,573,191,0.157,33.1584,11.3
100,1,2,1755_1800,513,171,0.1887,39.85344,11
100,1,2,1800_1805,582,194,0.1677,35.41824,11.4
100,1,2,1805_1810,591,197,0.1831,38.67072,11.5
100,1,2,1810_1815,537,179,0.1735,36.6432,11.3
100,1,2,1815_1820,351,117,0.1268,26.78016,11.3
100,1,2,1820_1825,522,174,0.1574,33.24288,11.3
100,1,2,1825_1830,588,196,0.1172,24.75264,13.4
100,1,2,1830_1835,549,183,0.07,14.784,17.6
100,1,2,1835_1840,477,159,0.052,10.9824,21.4
100,1,2,1840_1845,516,172,0.0603,12.73536,23.8
100,1,2,1845_1850,507,169,0.0544,11.48928,26.2
100,1,2,1850_1855,555,185,0.06,12.672,28.2
100,1,2,1855_1900,501,167,0.0544,11.48928,29.2
100,1,2,1900_1905,486,162,0.0541,11.42592,29.5
100,1,2,1905_1910,492,164,0.0527,11.13024,30.3
100,1,2,1910_1915,480,160,0.05,10.56,30.9
100,1,2,1915_1920,558,186,0.0613,12.94656,31.1
100,1,2,1920_1925,477,159,0.0507,10.70784,31.3
100,1,2,1925_1930,462,154,0.0501,10.58112,31.6
100,1,2,1930_1935,480,160,0.0523,11.04576,31.5
100,1,2,1935_1940,498,166,0.0536,11.32032,31.5
100,1,2,1940_1945,444,148,0.0457,9.65184,32.2
100,1,2,1945_1950,426,142,0.0471,9.94752,31.5
100,1,2,1950_1955,435,145,0.0447,9.44064,32.2
100,1,2,1955_2000,420,140,0.045,9.504,32.1
100,1,2,2000_2005,402,134,0.0448,9.46176,31.7
100,1,2,2005_2010,393,131,0.0424,8.95488,31.8
100,1,2,2010_2015,402,134,0.0419,8.84928,31.9
100,1,2,2015_2020,357,119,0.0385,8.1312,31.9
100,1,2,2020_2025,399,133,0.0396,8.36352,32.5
100,1,2,2025_2030,150,50,0.016,3.3792,32.5
100,1,2,2030_2035,216,72,0.0221,4.66752,32.7
