name,link_id,from_node_id,to_node_id,link_key,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry
North Mary Street,9043a,2020,2645,2020 2645,1,0.008883534,1,25,699,residential,6,"LINESTRING (-111.9237169 33.4404641, -111.923712 33.4403356)"
North Mary Street,9043b,2645,2020,2645 2020,1,0.008883534,1,25,699,residential,6,"LINESTRING (-111.923712 33.4403356, -111.9237169 33.4404641)"
East Curry Road,9045,2020,2019,2020 2019,1,0.031060679,2,39,1998,secondary,4,"LINESTRING (-111.9237169 33.4404641, -111.9242556 33.4404629)"
North Harold Street,9046a,2021,3266,2021 3266,1,0.008692765,1,25,699,residential,6,"LINESTRING (-111.9221339 33.4404664, -111.9221331 33.4403406)"
North Harold Street,9046b,3266,2021,3266 2021,1,0.008692765,1,25,699,residential,6,"LINESTRING (-111.9221331 33.4403406, -111.9221339 33.4404664)"
East Curry Road,9048,2021,2020,2021 2020,1,0.091273096,2,39,1998,secondary,4,"LINESTRING (-111.9221339 33.4404664, -111.9237169 33.4404641)"
South McClintock Drive,9053,2022,649,2022 649,1,0.068199893,3,40,2997,secondary,4,"LINESTRING (-111.9090932 33.4218349, -111.9091796 33.4216472, -111.9091788 33.4213857, -111.9091782 33.4211714, -111.9091725 33.4208806, -111.9091721 33.4208613)"
East Curry Road,9056,2023,2021,2023 2021,1,0.11971706,2,39,1998,secondary,4,"LINESTRING (-111.9200576 33.4404732, -111.9221339 33.4404664)"
West 5th Street,9059a,2024,2452,2024 2452,1,0.079524286,1,25,699,residential,6,"LINESTRING (-111.9602071 33.4255157, -111.9588281 33.4255141)"
West 5th Street,9059b,2452,2024,2452 2024,1,0.079524286,1,25,699,residential,6,"LINESTRING (-111.9588281 33.4255141, -111.9602071 33.4255157)"
West 5th Street,9061,2024,2750,2024 2750,1,0.045224249,1,29,699,residential,6,"LINESTRING (-111.9602071 33.4255157, -111.9603083 33.4255335, -111.9603821 33.425543, -111.9604788 33.4255653, -111.9608015 33.425623, -111.9609772 33.4256186)"
East Rio Salado Parkway,9064,2025,2664,2025 2664,1,0.094076232,2,39,1998,secondary,4,"LINESTRING (-111.8864941 33.4293429, -111.8867213 33.4293753, -111.8881222 33.4293708)"
East University Drive,9065,2026,2329,2026 2329,1,0.062304671,3,39,2997,secondary,4,"LINESTRING (-111.8929011 33.4221118, -111.8930373 33.4221108, -111.8931402 33.42211, -111.8935744 33.4221068, -111.8936678 33.4220931, -111.8939753 33.4220481)"
nan,9066,2026,1248,2026 1248,1,0.042833723,2,39,1998,secondary,4,"LINESTRING (-111.8929011 33.4221118, -111.8930914 33.422055, -111.8934966 33.4220459, -111.8935351 33.4220254, -111.8935628 33.4220035, -111.8935789 33.4219627)"
North Evergreen Road,9067a,2027,2719,2027 2719,1,0.036858341,1,29,799,tertiary,5,"LINESTRING (-111.8829367 33.4262795, -111.8829351 33.4260095, -111.8829397 33.4257461)"
North Evergreen Road,9067b,2719,2027,2719 2027,1,0.036858341,1,29,799,tertiary,5,"LINESTRING (-111.8829397 33.4257461, -111.8829351 33.4260095, -111.8829367 33.4262795)"
Price Freeway,9071,2028,1755,2028 1755,1,0.703969768,6,65,10794,motorway,1,"LINESTRING (-111.8912661 33.4267405, -111.891269 33.4265359, -111.8912983 33.4254502, -111.8913175 33.4246285, -111.8913411 33.4236609, -111.891375 33.4217162, -111.8914347 33.4194297, -111.8914476 33.4188608, -111.8914403 33.4180975, -111.8914568 33.417258, -111.8914903 33.4165545)"
South Mill Avenue,9074,2029,218,2029 218,1,0.063100063,3,39,2997,secondary,4,"LINESTRING (-111.9395127 33.3876576, -111.9395784 33.3874873, -111.9395763 33.3873331, -111.9395676 33.3869199, -111.9395644 33.3867531)"
nan,9075a,2030,2282,2030 2282,1,0.014082167,1,39,1199,primary,3,"LINESTRING (-111.9456162 33.4408437, -111.9454666 33.4410048)"
nan,9075b,2282,2030,2282 2030,1,0.014082167,1,39,1199,primary,3,"LINESTRING (-111.9454666 33.4410048, -111.9456162 33.4408437)"
North Mill Avenue,9077,2030,2711,2030 2711,1,0.257134077,4,39,4796,primary,3,"LINESTRING (-111.9456162 33.4408437, -111.9454296 33.4406983, -111.9450534 33.4403557, -111.9447048 33.4399509, -111.9445599 33.4397847, -111.9444315 33.4396246, -111.9442991 33.4394453, -111.9442088 33.4393135, -111.9441132 33.4391707, -111.9440211 33.4390203, -111.9439326 33.4388704, -111.9438244 33.4386619, -111.9438157 33.4386403, -111.9437368 33.4384451, -111.9436691 33.4382598, -111.9436538 33.4382106, -111.9436253 33.4381192, -111.9434638 33.4376481)"
East Cubs Way,9078a,2031,2664,2031 2664,1,0.005793312,1,29,699,others,7,"LINESTRING (-111.8881195 33.429287, -111.8881217 33.4293267, -111.8881222 33.4293708)"
East Cubs Way,9078b,2664,2031,2664 2031,1,0.005793312,1,29,699,others,7,"LINESTRING (-111.8881222 33.4293708, -111.8881217 33.4293267, -111.8881195 33.429287)"
East Rio Salado Parkway,9080,2031,2025,2031 2025,1,0.094067532,2,39,1998,secondary,4,"LINESTRING (-111.8881195 33.429287, -111.8867562 33.4292982, -111.8867264 33.4292995, -111.8866825 33.4293076, -111.8866736 33.4293094, -111.8864941 33.4293429)"
Packard Drive,9081a,2033,2748,2033 2748,1,0.009114074,1,35,699,others,7,"LINESTRING (-111.9293051 33.4287835, -111.9293057 33.4286516)"
Packard Drive,9081b,2748,2033,2748 2033,1,0.009114074,1,35,699,others,7,"LINESTRING (-111.9293057 33.4286516, -111.9293051 33.4287835)"
East Rio Salado Parkway,9083,2033,2109,2033 2109,1,0.357190041,4,35,3996,secondary,4,"LINESTRING (-111.9293051 33.4287835, -111.9294294 33.4287777, -111.9297937 33.4287965, -111.9301712 33.4288374, -111.9305333 33.4289205, -111.9306629 33.4289502, -111.9307178 33.4289677, -111.9312478 33.4291369, -111.9313055 33.4291574, -111.9319446 33.4293839, -111.9322313 33.4294306, -111.9325109 33.4294481, -111.9331247 33.4294562, -111.9332589 33.42946, -111.9333493 33.4294743, -111.9334728 33.429491, -111.9336315 33.4295146, -111.933808 33.4295602, -111.9339783 33.4296433, -111.9341044 33.4297076, -111.9343207 33.4298487, -111.9349275 33.430226, -111.935073 33.4303006)"
South Price Road,9084,2034,2366,2034 2366,1,0.696476927,2,39,1998,secondary,4,"LINESTRING (-111.8924412 33.3788691, -111.892332 33.379398, -111.8921971 33.3800469, -111.8920999 33.3805055, -111.8920613 33.3806514, -111.8920081 33.380798, -111.8919641 33.3808989, -111.8918706 33.381088, -111.8917597 33.3812673, -111.8916308 33.3814354, -111.8914407 33.3816578, -111.8912336 33.3818859, -111.8909811 33.3821526, -111.8908485 33.382303, -111.8907549 33.382421, -111.8905658 33.3826946, -111.8904549 33.382897, -111.8903737 33.3830697, -111.890304 33.3832462, -111.8902655 33.3833565, -111.8902359 33.3834412, -111.890186 33.3836335, -111.8901527 33.3838022, -111.8901325 33.3839688, -111.8901179 33.3840747, -111.8901042 33.3842271, -111.8901008 33.3843901, -111.890101 33.38466, -111.8900971 33.3853958, -111.8900971 33.3860855, -111.8900973 33.3867324, -111.8900974 33.3869605, -111.89011 33.387591, -111.8901196 33.3877357, -111.8901441 33.3879021, -111.8901759 33.388099, -111.8902469 33.3884866)"
South Rural Road,9085a,2035,3192,2035 3192,1,0.007684232,3,35,3597,primary,3,"LINESTRING (-111.9262837 33.4288957, -111.9262821 33.4287845)"
South Rural Road,9085b,3192,2035,3192 2035,1,0.007684232,3,35,3597,primary,3,"LINESTRING (-111.9262821 33.4287845, -111.9262837 33.4288957)"
East Rio Salado Parkway,9089,2035,2033,2035 2033,1,0.175355973,3,35,2997,secondary,4,"LINESTRING (-111.9262837 33.4288957, -111.9263202 33.4288977, -111.9264828 33.4289065, -111.9265235 33.4289081, -111.9275775 33.4289657, -111.9279262 33.428948, -111.9279993 33.4289443, -111.9284571 33.4288722, -111.9287893 33.4288199, -111.9291202 33.4287907, -111.9291448 33.4287897, -111.9293051 33.4287835)"
South Smith Road,9090,2036,2038,2036 2038,1,0.013522907,1,29,699,residential,6,"LINESTRING (-111.900455 33.4290323, -111.9004125 33.4291553, -111.9004081 33.4292229)"
South Ash Avenue,9093,2037,2922,2037 2922,1,0.007915393,3,29,2397,tertiary,5,"LINESTRING (-111.9425485 33.4291402, -111.9425454 33.4291882, -111.942523 33.429252)"
South Ash Avenue,9094a,2037,2187,2037 2187,1,0.049469654,2,30,1598,tertiary,5,"LINESTRING (-111.9425485 33.4291402, -111.9425387 33.4290915, -111.9425102 33.4290188, -111.9424747 33.4289326, -111.9424579 33.4288621, -111.9424485 33.4287099, -111.9424284 33.4285095, -111.942465 33.4284426)"
South Ash Avenue,9094b,2187,2037,2187 2037,1,0.049469654,2,30,1598,tertiary,5,"LINESTRING (-111.942465 33.4284426, -111.9424284 33.4285095, -111.9424485 33.4287099, -111.9424579 33.4288621, -111.9424747 33.4289326, -111.9425102 33.4290188, -111.9425387 33.4290915, -111.9425485 33.4291402)"
South Smith Road,9096,2038,2049,2038 2049,1,0.008649888,1,29,699,residential,6,"LINESTRING (-111.9004081 33.4292229, -111.9004 33.4293479)"
East Rio Salado Parkway,9097,2038,2762,2038 2762,1,0.095176731,3,39,2997,secondary,4,"LINESTRING (-111.9004081 33.4292229, -111.9003373 33.4292241, -111.8996528 33.4292352, -111.8993716 33.4292397, -111.8991584 33.4292443, -111.8987581 33.4292554)"
North Perry Lane,9100a,2040,3252,2040 3252,1,0.008259649,1,29,699,residential,6,"LINESTRING (-111.9047628 33.4293004, -111.9047593 33.4291809)"
North Perry Lane,9100b,3252,2040,3252 2040,1,0.008259649,1,29,699,residential,6,"LINESTRING (-111.9047593 33.4291809, -111.9047628 33.4293004)"
North Perry Lane,9102a,2040,2287,2040 2287,1,0.188780077,1,29,699,residential,6,"LINESTRING (-111.9047628 33.4293004, -111.9047654 33.4293905, -111.9047644 33.4295541, -111.9047616 33.4300144, -111.9047705 33.4304123, -111.9047701 33.4304721, -111.9047714 33.4312501, -111.9047669 33.4315089, -111.9047713 33.4315909, -111.9047724 33.4316702, -111.9047722 33.4319391, -111.9047721 33.4320323)"
North Perry Lane,9102b,2287,2040,2287 2040,1,0.188780077,1,29,699,residential,6,"LINESTRING (-111.9047721 33.4320323, -111.9047722 33.4319391, -111.9047724 33.4316702, -111.9047713 33.4315909, -111.9047669 33.4315089, -111.9047714 33.4312501, -111.9047701 33.4304721, -111.9047705 33.4304123, -111.9047616 33.4300144, -111.9047644 33.4295541, -111.9047654 33.4293905, -111.9047628 33.4293004)"
East Rio Salado Parkway,9104,2040,2047,2040 2047,1,0.084061128,3,39,2997,secondary,4,"LINESTRING (-111.9047628 33.4293004, -111.9048814 33.4292999, -111.9053992 33.4292983, -111.9057101 33.4293153, -111.9057713 33.4293193, -111.9059329 33.4293275, -111.9062189 33.4293413)"
East Rio Salado Parkway,9107,2041,2045,2041 2045,1,0.033382851,3,39,2997,secondary,4,"LINESTRING (-111.917341 33.4293282, -111.917438 33.4293305, -111.9179198 33.4293372)"
nan,9108a,2042,2044,2042 2044,1,0.059069041,1,29,699,residential,6,"LINESTRING (-111.9367247 33.3937296, -111.9367219 33.3935493, -111.9367183 33.3933178, -111.9367114 33.3928748)"
nan,9108b,2044,2042,2044 2042,1,0.059069041,1,29,699,residential,6,"LINESTRING (-111.9367114 33.3928748, -111.9367183 33.3933178, -111.9367219 33.3935493, -111.9367247 33.3937296)"
South McClintock Drive,9110a,2043,2766,2043 2766,1,0.009303601,3,45,2997,secondary,4,"LINESTRING (-111.9090906 33.4293194, -111.9090831 33.4291849)"
South McClintock Drive,9110b,2766,2043,2766 2043,1,0.009303601,3,45,2997,secondary,4,"LINESTRING (-111.9090831 33.4291849, -111.9090906 33.4293194)"
East Rio Salado Parkway,9114,2043,2041,2043 2041,1,0.477434669,3,39,2997,secondary,4,"LINESTRING (-111.9090906 33.4293194, -111.9092355 33.4293046, -111.9092557 33.4293025, -111.9097337 33.4292361, -111.9101485 33.4291933, -111.9104934 33.4291777, -111.9109665 33.4291777, -111.9114232 33.4291991, -111.911908 33.4292497, -111.9125045 33.4293275, -111.9126336 33.4293372, -111.9129939 33.4293644, -111.9133878 33.42938, -111.9138305 33.42938, -111.9142579 33.4293719, -111.9147312 33.4293327, -111.915193 33.4293106, -111.917341 33.4293282)"
East Rio Salado Parkway,9121,2045,2046,2045 2046,1,0.099609177,2,39,1998,secondary,4,"LINESTRING (-111.9179198 33.4293372, -111.9196471 33.4293489)"
nan,9124a,2045,3093,2045 3093,1,0.00762085,1,29,699,others,7,"LINESTRING (-111.9179198 33.4293372, -111.9179144 33.4294474)"
nan,9124b,3093,2045,3093 2045,1,0.00762085,1,29,699,others,7,"LINESTRING (-111.9179144 33.4294474, -111.9179198 33.4293372)"
East Rio Salado Parkway,9126,2046,2052,2046 2052,1,0.087177449,2,39,1998,secondary,4,"LINESTRING (-111.9196471 33.4293489, -111.9211588 33.4293611)"
nan,9127a,2046,3088,2046 3088,1,0.014713509,1,29,699,others,7,"LINESTRING (-111.9196471 33.4293489, -111.9196389 33.4294883, -111.919635 33.4295616)"
nan,9127b,3088,2046,3088 2046,1,0.014713509,1,29,699,others,7,"LINESTRING (-111.919635 33.4295616, -111.9196389 33.4294883, -111.9196471 33.4293489)"
South Industrial Drive,9129a,2047,2758,2047 2758,1,0.009317893,1,29,699,others,7,"LINESTRING (-111.9062189 33.4293413, -111.9062142 33.4292065)"
South Industrial Drive,9129b,2758,2047,2758 2047,1,0.009317893,1,29,699,others,7,"LINESTRING (-111.9062142 33.4292065, -111.9062189 33.4293413)"
East Rio Salado Parkway,9131,2047,1278,2047 1278,1,0.103042412,2,39,1998,secondary,4,"LINESTRING (-111.9062189 33.4293413, -111.9066157 33.4293605, -111.9070678 33.42938, -111.907451 33.429378, -111.9079207 33.4293756, -111.9080045 33.4293752)"
South Smith Road,9132,2048,1496,2048 1496,1,0.008604526,1,29,699,residential,6,"LINESTRING (-111.9005084 33.4293458, -111.9004975 33.4292216)"
East Rio Salado Parkway,9133,2048,2040,2048 2040,1,0.24535544,4,39,3996,secondary,4,"LINESTRING (-111.9005084 33.4293458, -111.9005846 33.4293442, -111.9021068 33.4293318, -111.9025035 33.429324, -111.9038271 33.42931, -111.9042644 33.4293054, -111.9046652 33.4293012, -111.9047628 33.4293004)"
East Rio Salado Parkway,9134,2049,2048,2049 2048,1,0.006252527,2,39,1998,secondary,4,"LINESTRING (-111.9004 33.4293479, -111.9005084 33.4293458)"
nan,9135,2050,2438,2050 2438,1,0.31141026,1,59,1799,motorway,1,"LINESTRING (-111.8902784 33.4293564, -111.890292 33.4294426, -111.8903187 33.4296123, -111.8903415 33.4298514, -111.8904059 33.4304021, -111.8904559 33.4307066, -111.8905489 33.4314422, -111.8906139 33.431923, -111.8906658 33.4324351, -111.8906986 33.4329, -111.8907175 33.4332996, -111.8907583 33.4334921, -111.8908512 33.4338331)"
East Rio Salado Parkway,9136,2050,2079,2050 2079,1,0.089414489,3,39,2997,secondary,4,"LINESTRING (-111.8902784 33.4293564, -111.890533 33.4293712, -111.8918252 33.4294466)"
East Rio Salado Parkway,9143,2052,2035,2052 2035,1,0.303200945,3,35,2997,secondary,4,"LINESTRING (-111.9211588 33.4293611, -111.9220704 33.4293707, -111.9225329 33.4293756, -111.9228048 33.4293625, -111.9230612 33.4293217, -111.9232919 33.4292614, -111.9239819 33.4289759, -111.9241099 33.428923, -111.9244454 33.4288354, -111.9247554 33.4288082, -111.9251236 33.428816, -111.9251959 33.428821, -111.9253831 33.4288338, -111.9261081 33.4288836, -111.9262837 33.4288957)"
East Ellis Drive,9144a,2053,2058,2053 2058,1,0.152172782,1,29,699,residential,6,"LINESTRING (-111.8996579 33.3809393, -111.897598 33.3809393, -111.8973319 33.3809178, -111.8970315 33.3808533)"
East Ellis Drive,9144b,2058,2053,2058 2053,1,0.152172782,1,29,699,residential,6,"LINESTRING (-111.8970315 33.3808533, -111.8973319 33.3809178, -111.897598 33.3809393, -111.8996579 33.3809393)"
South Clark Drive,9146a,2053,2469,2053 2469,1,0.054475652,1,29,699,residential,6,"LINESTRING (-111.8996579 33.3809393, -111.8996579 33.3805504, -111.8996579 33.3801509)"
South Clark Drive,9146b,2469,2053,2469 2053,1,0.054475652,1,29,699,residential,6,"LINESTRING (-111.8996579 33.3801509, -111.8996579 33.3805504, -111.8996579 33.3809393)"
West Fairmont Drive,9152a,2054,2726,2054 2726,1,0.149708931,1,29,699,others,7,"LINESTRING (-111.9581916 33.3964859, -111.9594132 33.396487, -111.9597804 33.3964873, -111.9604149 33.3964879, -111.960635 33.3964881, -111.9607866 33.396494)"
West Fairmont Drive,9152b,2726,2054,2726 2054,1,0.149708931,1,29,699,others,7,"LINESTRING (-111.9607866 33.396494, -111.960635 33.3964881, -111.9604149 33.3964879, -111.9597804 33.3964873, -111.9594132 33.396487, -111.9581916 33.3964859)"
South Palm Drive,9156a,2055,2064,2055 2064,1,0.041098775,1,29,699,residential,6,"LINESTRING (-111.9273649 33.396978, -111.9273649 33.3963832)"
South Palm Drive,9156b,2064,2055,2064 2055,1,0.041098775,1,29,699,residential,6,"LINESTRING (-111.9273649 33.3963832, -111.9273649 33.396978)"
East Loyola Drive,9158a,2055,3167,2055 3167,1,0.060126664,1,29,699,residential,6,"LINESTRING (-111.9273649 33.396978, -111.9271415 33.3969688, -111.9264723 33.3969721, -111.9263231 33.3969656)"
East Loyola Drive,9158b,3167,2055,3167 2055,1,0.060126664,1,29,699,residential,6,"LINESTRING (-111.9263231 33.3969656, -111.9264723 33.3969721, -111.9271415 33.3969688, -111.9273649 33.396978)"
West Rio Salado Parkway,9162,2056,2924,2056 2924,1,0.014264237,2,35,1998,secondary,4,"LINESTRING (-111.9428674 33.4293722, -111.9428663 33.4293316, -111.9428606 33.4293011, -111.9428468 33.4292652, -111.9428211 33.4292268, -111.9427932 33.4292071, -111.9427707 33.4291942)"
South McClintock Drive,9163a,2057,2791,2057 2791,1,0.034439231,4,39,3996,secondary,4,"LINESTRING (-111.909165 33.387166, -111.9091783 33.3876643)"
South McClintock Drive,9163b,2791,2057,2791 2057,1,0.034439231,4,39,3996,secondary,4,"LINESTRING (-111.9091783 33.3876643, -111.909165 33.387166)"
South McClintock Drive,9165,2057,2059,2057 2059,1,0.065009004,3,39,2997,secondary,4,"LINESTRING (-111.909165 33.387166, -111.9092489 33.386949, -111.9092665 33.3863373, -111.9092694 33.3862364)"
East Ellis Drive,9166a,2058,2062,2058 2062,1,0.049518745,1,29,699,residential,6,"LINESTRING (-111.8970315 33.3808533, -111.8962076 33.3806526)"
East Ellis Drive,9166b,2062,2058,2062 2058,1,0.049518745,1,29,699,residential,6,"LINESTRING (-111.8962076 33.3806526, -111.8970315 33.3808533)"
nan,9174,2059,1114,2059 1114,1,0.003114457,2,59,3598,motorway,1,"LINESTRING (-111.9092694 33.3862364, -111.9093233 33.3862389)"
South McClintock Drive,9175,2059,1154,2059 1154,1,0.001423627,4,39,3996,secondary,4,"LINESTRING (-111.9092694 33.3862364, -111.9092697 33.3862158)"
South McClintock Drive,9176,2060,2057,2060 2057,1,0.065598091,3,39,2997,secondary,4,"LINESTRING (-111.9090554 33.3862282, -111.9090575 33.3863472, -111.909071 33.3867677, -111.9090762 33.3869294, -111.909165 33.387166)"
nan,9177,2060,2059,2060 2059,1,0.012360267,2,59,3598,motorway,1,"LINESTRING (-111.9090554 33.3862282, -111.9091748 33.386232, -111.9092694 33.3862364)"
South Clark Drive,9178a,2061,2762,2061 2762,1,0.00844234,1,29,699,others,7,"LINESTRING (-111.8987661 33.4293774, -111.8987581 33.4292554)"
South Clark Drive,9178b,2762,2061,2762 2061,1,0.00844234,1,29,699,others,7,"LINESTRING (-111.8987581 33.4292554, -111.8987661 33.4293774)"
East Rio Salado Parkway,9180,2061,2049,2061 2049,1,0.094245252,4,39,3996,secondary,4,"LINESTRING (-111.8987661 33.4293774, -111.899118 33.4293676, -111.8995676 33.4293573, -111.8999765 33.4293529, -111.9003186 33.4293496, -111.9004 33.4293479)"
South Palm Drive,9189a,2063,2064,2063 2064,1,0.052976836,1,29,699,residential,6,"LINESTRING (-111.9273649 33.3956165, -111.9273649 33.3960171, -111.9273649 33.3963832)"
South Palm Drive,9189b,2064,2063,2064 2063,1,0.052976836,1,29,699,residential,6,"LINESTRING (-111.9273649 33.3963832, -111.9273649 33.3960171, -111.9273649 33.3956165)"
East Fairmont Drive,9191a,2063,2866,2063 2866,1,0.132419719,1,29,699,residential,6,"LINESTRING (-111.9273649 33.3956165, -111.9288326 33.3956021, -111.9290386 33.3955735, -111.9293819 33.3954588, -111.9296308 33.3954517)"
East Fairmont Drive,9191b,2866,2063,2866 2063,1,0.132419719,1,29,699,residential,6,"LINESTRING (-111.9296308 33.3954517, -111.9293819 33.3954588, -111.9290386 33.3955735, -111.9288326 33.3956021, -111.9273649 33.3956165)"
West Rio Salado Parkway,9205,2066,2056,2066 2056,1,0.01725255,1,35,999,secondary,4,"LINESTRING (-111.9426236 33.4294744, -111.9427174 33.4294743, -111.9427744 33.4294631, -111.9428076 33.4294446, -111.9428462 33.4294111, -111.9428674 33.4293722)"
