name,node_id,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry,main_node_id
,319,250,,,residential,0,-111.9129178,33.4026896,POINT (-111.9129178 33.4026896),
,320,251,,,residential,0,-111.9129204,33.4009648,POINT (-111.9129204 33.4009648),
,321,252,,,residential,0,-111.9132816,33.3983849,POINT (-111.9132816 33.3983849),
,322,253,,,residential,0,-111.9131535,33.3967249,POINT (-111.9131535 33.3967249),
,323,,,,others,0,-111.955747,33.4395375,POINT (-111.955747 33.4395375),
,324,,,,secondary,0,-111.9609193,33.3856018,POINT (-111.9609193 33.3856018),
,325,,,traffic_signals,secondary,0,-111.971928,33.3781444,POINT (-111.971928 33.3781444),
,326,,,,others,0,-111.9608343,33.3862148,POINT (-111.9608343 33.3862148),
,327,,,traffic_signals,secondary,0,-111.9719274,33.3782908,POINT (-111.9719274 33.3782908),
,328,,,traffic_signals,secondary,0,-111.9608301,33.3867259,POINT (-111.9608301 33.3867259),
,329,,,traffic_signals,secondary,0,-111.972052,33.3782892,POINT (-111.972052 33.3782892),
,330,254,,traffic_signals,residential,0,-111.9610114,33.3867713,POINT (-111.9610114 33.3867713),
,331,,,,secondary,0,-111.9735301,33.3782068,POINT (-111.9735301 33.3782068),
,332,,,traffic_signals,primary,0,-111.9095684,33.4403961,POINT (-111.9095684 33.4403961),
,333,255,,,residential,0,-111.9216393,33.445173,POINT (-111.9216393 33.445173),
,334,256,,,residential,0,-111.909471,33.4440155,POINT (-111.909471 33.4440155),
,335,257,,,residential,0,-111.9179448,33.4451757,POINT (-111.9179448 33.4451757),
,336,,,,tertiary,0,-111.9350698,33.3859998,POINT (-111.9350698 33.3859998),
,337,258,,traffic_signals,residential,0,-111.9349809,33.4243346,POINT (-111.9349809 33.4243346),
,338,259,,,residential,0,-111.951249,33.4390944,POINT (-111.951249 33.4390944),
,339,260,,,residential,0,-111.9174607,33.4451301,POINT (-111.9174607 33.4451301),
,340,261,,,residential,0,-111.916753,33.4451308,POINT (-111.916753 33.4451308),
,341,,,traffic_signals,tertiary,0,-111.9487811,33.439171,POINT (-111.9487811 33.439171),
,342,,,traffic_signals,primary,0,-111.9489483,33.4392389,POINT (-111.9489483 33.4392389),
,343,262,,traffic_signals,residential,0,-111.9488377,33.4394399,POINT (-111.9488377 33.4394399),
,344,263,,,residential,0,-111.9065602,33.4035428,POINT (-111.9065602 33.4035428),
,345,264,,,residential,0,-111.9204404,33.4058304,POINT (-111.9204404 33.4058304),
,346,265,,,residential,0,-111.9204373,33.4062688,POINT (-111.9204373 33.4062688),
,347,266,,,residential,0,-111.9118344,33.3987125,POINT (-111.9118344 33.3987125),
,348,267,,,residential,0,-111.9060258,33.4019796,POINT (-111.9060258 33.4019796),
,349,268,,turning_circle,residential,0,-111.9114014,33.3982539,POINT (-111.9114014 33.3982539),
,350,269,,turning_circle,residential,0,-111.9054113,33.3952408,POINT (-111.9054113 33.3952408),
,351,270,,,residential,0,-111.9351864,33.3812698,POINT (-111.9351864 33.3812698),
,352,271,,,residential,0,-111.9344743,33.3953745,POINT (-111.9344743 33.3953745),
,353,,,,others,0,-111.906226,33.4274144,POINT (-111.906226 33.4274144),
,354,272,,,residential,1,-111.9483242,33.4400071,POINT (-111.9483242 33.4400071),
,355,273,,traffic_signals,residential,0,-111.9352604,33.3782292,POINT (-111.9352604 33.3782292),
,356,274,,crossing,residential,0,-111.9508158,33.4400593,POINT (-111.9508158 33.4400593),
,357,275,,,residential,0,-111.9833671,33.3887361,POINT (-111.9833671 33.3887361),
,358,276,,,residential,1,-111.9484688,33.4400697,POINT (-111.9484688 33.4400697),
,359,277,,turning_circle,residential,0,-111.9360352,33.3839004,POINT (-111.9360352 33.3839004),
,360,278,,,residential,0,-111.9906947,33.3929081,POINT (-111.9906947 33.3929081),
,361,279,,,residential,0,-111.9907093,33.3931248,POINT (-111.9907093 33.3931248),
,362,280,,,residential,0,-111.9849857,33.397672,POINT (-111.9849857 33.397672),
,363,281,,,residential,0,-111.9729619,33.3843574,POINT (-111.9729619 33.3843574),
,364,282,,,residential,0,-111.9734888,33.3837892,POINT (-111.9734888 33.3837892),
,365,283,,,residential,0,-111.9740552,33.382539,POINT (-111.9740552 33.382539),
,366,284,,,residential,0,-111.97748,33.3854712,POINT (-111.97748 33.3854712),
,367,285,,,residential,0,-111.9740789,33.3803978,POINT (-111.9740789 33.3803978),
,368,286,,traffic_signals,residential,0,-111.9741052,33.3782064,POINT (-111.9741052 33.3782064),
,369,287,,,residential,0,-111.9349899,33.4232132,POINT (-111.9349899 33.4232132),
,370,288,,turning_circle,residential,0,-111.9716262,33.3863159,POINT (-111.9716262 33.3863159),
,371,289,,traffic_signals,residential,0,-111.9810858,33.378103,POINT (-111.9810858 33.378103),
,372,290,,,residential,0,-111.9714288,33.3833918,POINT (-111.9714288 33.3833918),
,373,291,,,residential,0,-111.9714374,33.3829332,POINT (-111.9714374 33.3829332),
,374,,,,secondary,0,-111.9608409,33.4394084,POINT (-111.9608409 33.4394084),
,375,292,,,residential,0,-111.9714374,33.382238,POINT (-111.9714374 33.382238),
,376,293,,,residential,0,-111.9110201,33.3962019,POINT (-111.9110201 33.3962019),
,377,294,,,residential,0,-111.9091222,33.3962279,POINT (-111.9091222 33.3962279),
,378,295,,,residential,0,-111.9701489,33.38961,POINT (-111.9701489 33.38961),
,379,296,,,residential,0,-111.9306207,33.3933193,POINT (-111.9306207 33.3933193),
,380,,,,others,0,-111.9692346,33.4275078,POINT (-111.9692346 33.4275078),
,381,,,,others,0,-111.9694939,33.4275135,POINT (-111.9694939 33.4275135),
,382,297,,,residential,0,-111.9702777,33.3906062,POINT (-111.9702777 33.3906062),
,383,298,,,residential,0,-111.933757,33.3877519,POINT (-111.933757 33.3877519),
,384,299,,turning_circle,residential,0,-111.9340402,33.3872216,POINT (-111.9340402 33.3872216),
,385,300,,,residential,0,-111.9277064,33.4186462,POINT (-111.9277064 33.4186462),
,386,301,,,residential,0,-111.9701833,33.3914303,POINT (-111.9701833 33.3914303),
,387,,,traffic_signals,secondary,0,-111.9784185,33.3781822,POINT (-111.9784185 33.3781822),
,388,,,,tertiary,0,-111.9521629,33.4079267,POINT (-111.9521629 33.4079267),
,389,,,traffic_signals,primary,0,-111.9851004,33.4217908,POINT (-111.9851004 33.4217908),
,390,,,,others,0,-111.9823927,33.4219346,POINT (-111.9823927 33.4219346),
,391,,,traffic_signals,primary,0,-111.9851036,33.4219339,POINT (-111.9851036 33.4219339),
,392,302,,traffic_signals,residential,0,-111.9813153,33.4219392,POINT (-111.9813153 33.4219392),
,393,303,,,residential,0,-111.9833351,33.4218455,POINT (-111.9833351 33.4218455),
,394,304,,,residential,0,-111.9627182,33.3942918,POINT (-111.9627182 33.3942918),
,395,305,,,residential,0,-111.9164439,33.4157358,POINT (-111.9164439 33.4157358),
,396,306,,,residential,0,-111.9833374,33.4219418,POINT (-111.9833374 33.4219418),
,397,307,,,residential,0,-111.9627208,33.3928351,POINT (-111.9627208 33.3928351),
,398,,,,motorway,0,-111.9790425,33.4218311,POINT (-111.9790425 33.4218311),
,399,,,,primary,0,-111.9834575,33.4219443,POINT (-111.9834575 33.4219443),
,400,308,,,residential,0,-111.9907443,33.3914348,POINT (-111.9907443 33.3914348),
,401,309,,,residential,0,-111.9907455,33.3900659,POINT (-111.9907455 33.3900659),
,402,,,traffic_signals,motorway,0,-111.9781079,33.4218308,POINT (-111.9781079 33.4218308),
,403,310,,turning_circle,residential,0,-111.8991164,33.402646,POINT (-111.8991164 33.402646),
,404,311,,,residential,0,-111.9627154,33.4257042,POINT (-111.9627154 33.4257042),
,405,312,,,residential,0,-111.962711,33.4249739,POINT (-111.962711 33.4249739),
,406,313,,,residential,0,-111.9907461,33.3893763,POINT (-111.9907461 33.3893763),
,407,314,,,residential,0,-111.9627638,33.4242715,POINT (-111.9627638 33.4242715),
,408,315,,,residential,0,-111.9627638,33.4235623,POINT (-111.9627638 33.4235623),
,409,316,,,residential,0,-111.9627797,33.4228535,POINT (-111.9627797 33.4228535),
,410,317,,turning_circle,residential,0,-111.9127199,33.3896797,POINT (-111.9127199 33.3896797),
,411,318,,,residential,0,-111.9627638,33.4219433,POINT (-111.9627638 33.4219433),
,412,,,,others,0,-111.9867964,33.4227958,POINT (-111.9867964 33.4227958),
,413,,,,tertiary,0,-111.9249529,33.4345478,POINT (-111.9249529 33.4345478),
,414,,,,tertiary,0,-111.9250667,33.434178,POINT (-111.9250667 33.434178),
,415,319,,,residential,0,-111.9631967,33.4135712,POINT (-111.9631967 33.4135712),
,416,,,,tertiary,0,-111.9254456,33.4340465,POINT (-111.9254456 33.4340465),
,417,,,traffic_signals,primary,0,-111.9262552,33.4340423,POINT (-111.9262552 33.4340423),
,418,320,,,residential,0,-111.9525301,33.3886376,POINT (-111.9525301 33.3886376),
,419,,,,tertiary,0,-111.9248761,33.434197,POINT (-111.9248761 33.434197),
,420,321,,,residential,0,-111.9505051,33.3892285,POINT (-111.9505051 33.3892285),
,421,322,,traffic_signals,residential,0,-111.9395244,33.3881944,POINT (-111.9395244 33.3881944),
,422,323,,turning_circle,residential,0,-111.9417306,33.3882651,POINT (-111.9417306 33.3882651),
,423,324,,,residential,0,-111.94993,33.3869926,POINT (-111.94993 33.3869926),
,424,325,,,residential,0,-111.9457728,33.4264284,POINT (-111.9457728 33.4264284),
,425,326,,turning_circle,residential,0,-111.9500673,33.3864264,POINT (-111.9500673 33.3864264),
,426,327,,,residential,0,-111.9706306,33.3868104,POINT (-111.9706306 33.3868104),
,427,328,,,residential,0,-111.9716114,33.3867864,POINT (-111.9716114 33.3867864),
,428,329,,,residential,0,-111.9442762,33.426894,POINT (-111.9442762 33.426894),
,429,,,motorway_junction,motorway,0,-111.9501241,33.3856756,POINT (-111.9501241 33.3856756),
,430,330,,,residential,0,-111.91963,33.4074443,POINT (-111.91963 33.4074443),
,431,331,,,residential,0,-111.9196209,33.4069708,POINT (-111.9196209 33.4069708),
,432,332,,,residential,0,-111.9569939,33.3880819,POINT (-111.9569939 33.3880819),
,433,,,motorway_junction,motorway,0,-111.9100072,33.3855742,POINT (-111.9100072 33.3855742),
,434,333,,,residential,0,-111.9578951,33.3880891,POINT (-111.9578951 33.3880891),
,435,334,,,residential,0,-111.9587706,33.3880891,POINT (-111.9587706 33.3880891),
,436,335,,,residential,0,-111.9195665,33.4067513,POINT (-111.9195665 33.4067513),
,437,336,,,residential,0,-111.9195007,33.4069784,POINT (-111.9195007 33.4069784),
,438,337,,,residential,0,-111.9904853,33.396064,POINT (-111.9904853 33.396064),
,439,338,,,residential,0,-111.9556206,33.3928475,POINT (-111.9556206 33.3928475),
,440,339,,,residential,0,-111.9556206,33.3923387,POINT (-111.9556206 33.3923387),
,441,340,,,residential,0,-111.9791034,33.3805637,POINT (-111.9791034 33.3805637),
,442,341,,,residential,0,-111.9551399,33.3897087,POINT (-111.9551399 33.3897087),
,443,342,,,residential,0,-111.9551914,33.3904182,POINT (-111.9551914 33.3904182),
,444,343,,,residential,0,-111.9338794,33.3969636,POINT (-111.9338794 33.3969636),
,445,344,,turning_circle,residential,0,-111.9338794,33.3971858,POINT (-111.9338794 33.3971858),
,446,345,,,residential,0,-111.9551828,33.3911491,POINT (-111.9551828 33.3911491),
,447,346,,,residential,0,-111.8832015,33.4018672,POINT (-111.8832015 33.4018672),
,448,347,,,residential,0,-111.9784154,33.3805537,POINT (-111.9784154 33.3805537),
,449,,,,secondary,0,-111.9645674,33.430715,POINT (-111.9645674 33.430715),
,450,348,,turning_circle,residential,0,-111.9031823,33.4057797,POINT (-111.9031823 33.4057797),
,451,349,,,residential,0,-111.9908497,33.3946215,POINT (-111.9908497 33.3946215),
,452,,,crossing,secondary,0,-111.8977335,33.4075573,POINT (-111.8977335 33.4075573),
,453,350,,,residential,0,-111.9029651,33.4054076,POINT (-111.9029651 33.4054076),
,454,351,,,residential,0,-111.9024826,33.4056052,POINT (-111.9024826 33.4056052),
,455,352,,,residential,0,-111.9552086,33.3865984,POINT (-111.9552086 33.3865984),
,456,353,,,residential,0,-111.8949314,33.4054773,POINT (-111.8949314 33.4054773),
,457,354,,,residential,0,-111.8941933,33.4054916,POINT (-111.8941933 33.4054916),
,458,355,,,residential,0,-111.8920055,33.4054753,POINT (-111.8920055 33.4054753),
,459,356,,,residential,0,-111.9327465,33.4050248,POINT (-111.9327465 33.4050248),
,460,357,,,residential,0,-111.990845,33.3806713,POINT (-111.990845 33.3806713),
,461,358,,,residential,0,-111.9885877,33.3806992,POINT (-111.9885877 33.3806992),
,462,359,,,residential,0,-111.8894302,33.4053786,POINT (-111.8894302 33.4053786),
,463,,,,motorway,0,-111.9322288,33.3856889,POINT (-111.9322288 33.3856889),
,464,360,,,residential,0,-111.9065509,33.4050464,POINT (-111.9065509 33.4050464),
,465,361,,,residential,0,-111.9080351,33.4048878,POINT (-111.9080351 33.4048878),
,466,362,,,residential,0,-111.9091257,33.4046543,POINT (-111.9091257 33.4046543),
,467,,,traffic_signals,motorway,0,-111.9263808,33.3850384,POINT (-111.9263808 33.3850384),
,468,363,,,residential,0,-111.9105087,33.4041982,POINT (-111.9105087 33.4041982),
,469,364,,,residential,0,-111.9113672,33.4041988,POINT (-111.9113672 33.4041988),
,470,,,motorway_junction,motorway,0,-111.9186492,33.3858203,POINT (-111.9186492 33.3858203),
,471,365,,,residential,0,-111.913624,33.4042024,POINT (-111.913624 33.4042024),
,472,366,,,residential,0,-111.9485796,33.4186498,POINT (-111.9485796 33.4186498),
,473,367,,turning_circle,residential,0,-111.9080356,33.4050959,POINT (-111.9080356 33.4050959),
,474,368,,,residential,0,-111.9485776,33.4179322,POINT (-111.9485776 33.4179322),
,475,369,,,residential,0,-111.9485765,33.417801,POINT (-111.9485765 33.417801),
,476,370,,,residential,0,-111.9397868,33.4052208,POINT (-111.9397868 33.4052208),
,477,371,,,residential,0,-111.9485685,33.4168387,POINT (-111.9485685 33.4168387),
,478,,,traffic_signals,tertiary,0,-111.8828725,33.4293548,POINT (-111.8828725 33.4293548),
,479,372,,,residential,0,-111.9359651,33.4051609,POINT (-111.9359651 33.4051609),
,480,373,,,residential,0,-111.9485672,33.4160819,POINT (-111.9485672 33.4160819),
,481,374,,,residential,0,-111.9349115,33.405175,POINT (-111.9349115 33.405175),
,482,375,,,residential,0,-111.9485652,33.415209,POINT (-111.9485652 33.415209),
,483,376,,,residential,0,-111.9226207,33.4053066,POINT (-111.9226207 33.4053066),
,484,377,,,residential,0,-111.9485063,33.4145698,POINT (-111.9485063 33.4145698),
,485,378,,,residential,0,-111.9696778,33.3856637,POINT (-111.9696778 33.3856637),
,486,379,,,residential,0,-111.9179619,33.4408232,POINT (-111.9179619 33.4408232),
,487,380,,,residential,0,-111.9169857,33.4408658,POINT (-111.9169857 33.4408658),
,488,381,,,residential,0,-111.9717807,33.3854129,POINT (-111.9717807 33.3854129),
,489,382,,,residential,0,-111.9697738,33.3818891,POINT (-111.9697738 33.3818891),
,490,383,,,residential,0,-111.9518796,33.3809476,POINT (-111.9518796 33.3809476),
,491,384,,,residential,0,-111.9722442,33.3850976,POINT (-111.9722442 33.3850976),
,492,385,,,residential,0,-111.9518366,33.3814278,POINT (-111.9518366 33.3814278),
,493,386,,,residential,0,-111.8962446,33.400612,POINT (-111.8962446 33.400612),
,494,387,,,residential,0,-111.8944937,33.400612,POINT (-111.8944937 33.400612),
,495,388,,,residential,0,-111.9518195,33.3821804,POINT (-111.9518195 33.3821804),
,496,389,,,residential,0,-111.8936783,33.4006192,POINT (-111.8936783 33.4006192),
,497,390,,turning_circle,residential,0,-111.951709,33.3827601,POINT (-111.951709 33.3827601),
,498,391,,,residential,0,-111.892015,33.4006126,POINT (-111.892015 33.4006126),
,499,392,,traffic_signals,residential,0,-111.8905328,33.3784106,POINT (-111.8905328 33.3784106),
,500,393,,,residential,0,-111.8962532,33.4002322,POINT (-111.8962532 33.4002322),
,501,394,,,residential,0,-111.9494616,33.4138146,POINT (-111.9494616 33.4138146),
,502,395,,,residential,0,-111.8973054,33.4002384,POINT (-111.8973054 33.4002384),
,503,396,,,residential,0,-111.9494616,33.4144373,POINT (-111.9494616 33.4144373),
,504,397,,,residential,0,-111.8997258,33.4002384,POINT (-111.8997258 33.4002384),
,505,398,,,residential,0,-111.9005361,33.4002251,POINT (-111.9005361 33.4002251),
,506,,,motorway_junction,motorway,0,-111.9678554,33.4404859,POINT (-111.9678554 33.4404859),
,507,399,,,residential,0,-111.9011592,33.4002313,POINT (-111.9011592 33.4002313),
,508,,,traffic_signals,tertiary,0,-111.9523921,33.4308867,POINT (-111.9523921 33.4308867),
,509,400,,,residential,0,-111.9021891,33.4002169,POINT (-111.9021891 33.4002169),
,510,401,,,residential,0,-111.9031934,33.4001524,POINT (-111.9031934 33.4001524),
,511,402,,,residential,0,-111.9041153,33.4001463,POINT (-111.9041153 33.4001463),
,512,403,,,residential,0,-111.9436831,33.3864703,POINT (-111.9436831 33.3864703),
,513,404,,,residential,0,-111.9063213,33.4001518,POINT (-111.9063213 33.4001518),
,514,405,,,residential,0,-111.8886715,33.3798196,POINT (-111.8886715 33.3798196),
,515,406,,,residential,0,-111.9073825,33.4001524,POINT (-111.9073825 33.4001524),
,516,407,,,residential,0,-111.9479816,33.3863906,POINT (-111.9479816 33.3863906),
,517,408,,,residential,0,-111.9084576,33.400148,POINT (-111.9084576 33.400148),
,518,409,,turning_circle,residential,0,-111.9481962,33.3863834,POINT (-111.9481962 33.3863834),
,519,410,,traffic_signals,residential,0,-111.9091331,33.4001487,POINT (-111.9091331 33.4001487),
,520,411,,,residential,0,-111.9522681,33.4254941,POINT (-111.9522681 33.4254941),
,521,412,,traffic_signals,residential,0,-111.8830537,33.414715,POINT (-111.8830537 33.414715),
,522,413,,,residential,0,-111.9186841,33.4184064,POINT (-111.9186841 33.4184064),
,523,414,,,residential,0,-111.9057239,33.4175096,POINT (-111.9057239 33.4175096),
,524,415,,,residential,0,-111.909674,33.400147,POINT (-111.909674 33.400147),
,525,416,,,residential,0,-111.9057314,33.4161425,POINT (-111.9057314 33.4161425),
,526,,,traffic_signals,trunk,0,-111.9783335,33.4093355,POINT (-111.9783335 33.4093355),
,527,,,,secondary,0,-111.9091914,33.3842909,POINT (-111.9091914 33.3842909),
,528,417,,,residential,0,-111.9106696,33.3998786,POINT (-111.9106696 33.3998786),
,529,,,traffic_signals,motorway,0,-111.9092721,33.3851859,POINT (-111.9092721 33.3851859),
,530,418,,,residential,0,-111.9116133,33.3995853,POINT (-111.9116133 33.3995853),
,531,419,,,residential,0,-111.9553912,33.3787393,POINT (-111.9553912 33.3787393),
,532,,,traffic_signals,primary,0,-111.9522189,33.4219154,POINT (-111.9522189 33.4219154),
,533,420,,,residential,0,-111.8831938,33.4113095,POINT (-111.8831938 33.4113095),
,534,421,,,residential,0,-111.9127316,33.3992751,POINT (-111.9127316 33.3992751),
,535,422,,,residential,0,-111.9522105,33.4211229,POINT (-111.9522105 33.4211229),
,536,423,,,residential,0,-111.9133634,33.3991494,POINT (-111.9133634 33.3991494),
,537,424,,,residential,0,-111.9522048,33.4207558,POINT (-111.9522048 33.4207558),
,538,425,,,residential,0,-111.8928345,33.4200216,POINT (-111.8928345 33.4200216),
,539,426,,,residential,0,-111.9161644,33.3991081,POINT (-111.9161644 33.3991081),
,540,427,,,residential,0,-111.8921979,33.420026,POINT (-111.8921979 33.420026),
,541,428,,turning_circle,residential,0,-111.9167437,33.3992226,POINT (-111.9167437 33.3992226),
,542,,,motorway_junction,motorway,0,-111.8913143,33.3952819,POINT (-111.8913143 33.3952819),
